#{"t_start": 1702938924.1260731, "env_id": "BipedalWalker-v3"}
r,l,t
-122.742594,1600,18.120703
-116.823701,81,18.771013
-126.325606,153,20.058266
-103.571072,62,20.578795
-116.681144,81,21.29039
-124.190222,98,82.7961
-130.192991,217,84.791919
-112.994887,74,97.895785
-101.894181,70,98.496127
-103.955867,97,99.355154
-102.033603,66,99.938344
-101.550841,72,100.571393
-100.827041,62,101.155306
-175.740643,944,119.078771
-117.585102,108,120.039403
-105.374028,89,120.835483
-114.182101,53,129.596747
-107.882398,44,129.909402
-116.567404,81,130.496282
-189.282795,972,179.840536
-114.840892,66,180.435059
-100.490104,65,180.993584
-104.689175,103,181.899253
-122.310695,116,182.915735
-112.737523,43,183.303836
-103.528432,70,184.581668
-113.919102,62,185.107588
-104.559851,92,185.893563
-147.276523,536,230.906458
-114.399027,80,239.958708
-124.264367,1600,270.347308
-105.009789,73,270.902289
-106.815845,1600,350.692479
-142.824684,709,364.468553
-113.452118,1600,436.553594
-108.247997,67,437.117066
-85.597801,1600,506.890622
-77.777681,1600,576.555727
-57.830124,1600,648.817433
-67.196604,1600,663.928329
-43.443939,1600,719.933349
-31.200926,1600,782.198569
-30.161534,1600,875.019756
-106.436865,42,875.37868
-27.565594,1600,970.142531
-36.955694,1600,1005.333296
-46.014296,1600,1108.272412
2.677573,1600,1188.770569
-10.225112,1600,1270.769761
5.327711,1600,1302.875567
11.808464,1600,1413.71348
60.871791,1600,1510.419344
-130.502093,820,1526.561326
30.971361,1600,1624.41489
43.776837,1600,1722.221911
75.843014,1600,1816.924567
69.059987,1600,1917.196696
104.736676,1600,1952.369691
29.905904,1600,2044.650837
66.897354,1600,2128.680324
122.662259,1600,2220.746243
141.693241,1600,2253.192756
144.051638,1600,2351.015673
113.885458,1600,2454.558131
157.34258,1600,2534.442992
145.71287,1600,2630.725502
172.025775,1600,2669.924239
177.51636,1600,2755.26702
213.141465,1600,2854.74073
196.594399,1600,2952.205177
213.027863,1600,3046.694175
203.86975,1600,3090.551839
233.222411,1600,3188.015143
238.275214,1600,3285.762269
245.778565,1587,3379.693156
248.339213,1552,3410.521348
240.630748,1600,3477.062034
247.354716,1572,3544.321717
250.195881,1498,3609.112994
253.114535,1450,3627.55838
255.421607,1404,3693.831849
261.731328,1359,3789.262807
256.883417,1396,3818.588198
257.290468,1390,3904.666095
254.650514,1442,3988.651576
254.813309,1410,4018.072108
37.965103,878,4085.902723
261.45693,1317,4174.275447
265.027572,1286,4202.074715
255.892157,1379,4289.73798
254.916897,1432,4384.000594
259.172108,1383,4412.821916
267.694281,1258,4504.631865
261.189667,1339,4525.722873
264.207702,1304,4618.902313
259.813378,1334,4713.348632
265.605556,1270,4731.614458
266.067171,1274,4817.579689
265.511575,1280,4904.075052
263.167216,1315,4923.009903
264.005237,1286,5013.248611
266.103046,1279,5096.852129
263.589139,1286,5115.818501
259.827237,1317,5198.849147
258.338486,1342,5225.015428
265.95519,1265,5300.162645
260.267179,1286,5381.436109
260.997952,1312,5406.642532
254.873113,1346,5481.116276
261.533863,1290,5564.838227
261.23453,1306,5590.679126
262.286176,1269,5665.918701
265.921272,1231,5754.550926
263.850687,1274,5774.425473
259.729798,1307,5860.378725
-39.348006,340,5870.494856
257.721971,1321,5962.086273
-73.695182,199,5972.252644
266.636706,1229,5991.492527
260.995224,1296,6072.730677
262.702508,1288,6148.3687
261.504683,1276,6173.735176
261.128856,1277,6257.341706
264.31715,1238,6274.800191
261.59788,1271,6357.912436
265.00802,1232,6435.830265
263.497892,1245,6462.80889
260.862861,1290,6546.748965
251.468907,1366,6624.270289
262.41779,1246,6649.912405
261.418381,1270,6730.243069
253.777294,1359,6748.616722
253.384914,1341,6817.217581
265.190784,1212,6875.947311
260.268502,1262,6890.53808
257.44059,1324,6950.230872
256.707197,1295,7009.619016
143.187401,1374,7025.068932
258.395317,1304,7084.386205
250.931335,1377,7144.333944
254.452783,1320,7164.707746
