#{"t_start": 1702938924.1276126, "env_id": "BipedalWalker-v3"}
r,l,t
-129.572581,137,5.022803
-123.256387,1600,19.237021
-123.129796,1600,116.115004
-100.405557,1600,179.073904
-112.150348,1600,242.338723
-119.402765,81,243.032295
-119.171319,1600,323.700946
-95.261656,1600,353.379332
-77.083699,1600,425.102629
-102.374441,93,425.917576
-64.278508,1600,496.404861
-91.977204,1600,572.746036
-68.032599,1600,587.179105
-81.402028,1600,659.875622
-51.137546,1600,716.305595
-34.705803,1600,778.838369
-25.795273,1600,871.701677
-37.426537,1600,907.093108
0.877688,1600,1001.590717
13.605153,1600,1104.305133
2.444855,1600,1184.210949
21.633359,1600,1205.98712
38.918401,1600,1297.602997
-3.431169,1600,1408.330042
22.821411,1600,1496.300755
-105.308361,78,1496.976784
28.223743,1600,1588.998637
35.557625,1600,1628.530884
38.032583,1600,1725.951077
-8.212353,1600,1820.573747
1.856702,1600,1920.904669
98.24851,1600,2013.258742
-48.492339,807,2031.042928
87.419913,1600,2114.4893
-14.475921,1127,2146.095261
142.389958,1600,2235.669167
87.820679,1600,2330.303288
141.923207,1600,2430.832839
131.991208,1600,2468.604359
159.301029,1600,2548.475937
133.929393,1600,2651.147874
163.01617,1600,2741.092867
188.422788,1600,2834.182033
211.729022,1600,2874.623109
209.072294,1600,2968.911849
229.509272,1600,3063.233868
231.294778,1600,3160.964202
103.414094,1458,3193.348835
247.637767,1562,3290.660343
247.720901,1566,3385.057118
234.599431,1600,3455.754339
256.600336,1417,3480.691894
253.137986,1478,3547.149727
252.436721,1475,3611.694395
260.980251,1383,3634.837851
45.337744,844,3690.897137
254.87324,1439,3787.12806
260.418301,1379,3807.653015
263.750355,1315,3893.998901
255.377757,1423,3985.514884
254.298949,1404,4014.913359
254.677621,1416,4095.91765
261.198078,1343,4176.090911
262.865563,1312,4204.340508
258.676676,1348,4299.603724
264.802964,1290,4384.568669
266.20959,1295,4412.524527
266.237895,1264,4504.388605
260.224402,1343,4525.45515
259.602608,1328,4618.910802
265.424015,1282,4712.913411
-16.759687,457,4716.829978
264.666923,1287,4801.462592
261.969398,1324,4829.352614
-15.038117,448,4833.135623
259.300223,1318,4919.933193
258.835412,1354,5010.530307
260.977477,1306,5029.670573
29.574043,682,5100.451477
261.651374,1294,5126.870336
267.79154,1260,5202.007502
263.129897,1260,5284.862257
261.352687,1287,5309.986356
261.351234,1308,5384.252386
258.83699,1306,5465.422055
258.690392,1312,5490.7356
7.176867,712,5562.469786
265.1866,1232,5580.336116
270.060781,1196,5662.29947
260.232992,1317,5680.300639
266.091887,1265,5770.997103
262.118532,1274,5857.102963
265.526793,1257,5874.910394
256.746367,1346,5975.584964
265.797464,1255,6001.890721
262.777386,1270,6075.720782
259.49035,1297,6158.77722
261.476624,1308,6184.693327
253.306314,1380,6261.589906
258.191658,1325,6345.562273
255.675758,1352,6370.703232
263.394729,1261,6450.202497
264.083241,1252,6534.514667
-20.196541,450,6545.614497
260.079822,1277,6563.249336
-61.258817,290,6632.355175
258.538532,1323,6651.128374
28.274896,692,6719.574641
59.600635,898,6734.115997
260.391696,1292,6804.920163
260.337122,1274,6824.783873
261.214719,1270,6878.827657
257.824115,1305,6899.012509
251.529495,1392,6959.082515
258.891882,1291,7013.227167
253.810708,1307,7033.446189
258.775855,1288,7092.741125
263.106216,1237,7146.273396
253.905593,1345,7166.830436
