#{"t_start": 1702938924.117905, "env_id": "BipedalWalker-v3"}
r,l,t
-124.667139,1600,18.1149
-125.546716,1600,114.945315
-107.777199,53,115.398635
-122.612547,98,116.238987
-118.998624,93,117.04702
-104.670782,91,117.83225
-124.110139,106,118.765134
-99.514796,89,119.546597
-98.069173,80,120.288857
-120.271551,1600,183.241101
-107.020455,1600,246.432976
-102.437752,81,255.559626
-175.007355,1153,323.932458
-206.030423,1189,349.8771
-93.130529,1600,421.807862
-100.271667,94,422.608279
-158.147816,1107,440.232674
-85.599894,1600,509.851063
-76.904484,1600,579.360444
-83.554963,1600,651.891714
-77.752766,1600,708.577236
-85.929169,1600,722.750815
-24.883936,1600,784.995881
-41.636447,1600,888.550956
-27.634354,1600,983.254553
-13.379023,1600,1082.737709
-6.212573,1600,1118.848254
-36.402764,1600,1193.350251
-5.867991,1600,1276.041826
22.705284,1600,1385.136763
22.911538,1600,1429.402468
67.454489,1600,1512.999693
71.631477,1600,1607.486658
4.137415,1600,1708.85597
64.12944,1600,1800.489597
51.276255,1600,1837.74577
96.964633,1600,1937.058546
85.251741,1600,2029.666195
96.634237,1600,2113.1364
135.039108,1600,2148.751535
127.686495,1600,2238.357954
144.575535,1600,2334.771906
135.913097,1600,2434.117966
154.071875,1600,2519.650017
157.921612,1600,2562.015275
-83.168446,517,2630.582293
162.725346,1600,2669.746868
193.093561,1600,2755.131171
223.839021,1600,2854.604656
186.855151,1600,2952.052253
234.972052,1600,3046.549242
225.526486,1600,3080.633324
227.201652,1600,3187.864391
218.241418,1600,3285.629735
245.235023,1592,3379.524684
250.07463,1498,3409.966488
253.855659,1479,3469.216581
226.745102,1600,3537.161848
250.534324,1487,3601.768021
258.179854,1419,3625.791066
261.73808,1370,3691.747281
251.736849,1468,3788.160355
259.245526,1386,3817.332918
264.066382,1297,3894.95632
259.083732,1366,3986.021171
254.722183,1437,4015.669674
248.752749,1495,4097.341475
258.640615,1362,4185.280893
264.907768,1274,4205.713414
259.453585,1375,4301.210454
258.816817,1382,4395.182567
262.736493,1303,4414.906362
265.56913,1310,4507.144169
262.121165,1351,4601.952075
253.940267,1420,4631.067629
266.077645,1256,4716.279353
264.270985,1293,4800.960086
264.723734,1271,4820.652061
263.358951,1300,4907.290335
267.126684,1226,4933.207059
268.595521,1230,5015.460647
-17.053236,482,5027.143656
254.681479,1410,5112.116701
263.343513,1292,5187.564152
260.987231,1306,5213.430171
262.644575,1280,5296.134191
97.941173,1006,5311.750421
261.996318,1287,5392.998707
265.514998,1256,5466.588144
264.657577,1276,5491.550516
259.012462,1297,5568.261891
267.379747,1237,5593.485044
258.092586,1342,5676.275613
261.257943,1319,5759.414694
36.448404,644,5773.188777
264.048265,1271,5858.943001
256.126562,1335,5885.750846
260.601485,1296,5977.807696
249.358271,1448,6061.603022
257.425223,1356,6087.426487
255.175661,1387,6171.233339
257.855393,1309,6247.763509
249.352098,1410,6274.013077
257.670052,1301,6357.393736
263.623879,1248,6435.383094
263.91281,1248,6462.447724
259.362394,1309,6546.545065
256.333216,1336,6564.687248
258.359024,1314,6650.034901
253.053514,1373,6731.2321
258.597907,1296,6756.233069
262.739407,1263,6817.037998
263.365507,1258,6876.110084
259.152413,1280,6890.837183
258.893965,1293,6950.300051
252.745267,1379,7010.267023
255.684094,1324,7025.387383
259.954047,1265,7084.416934
256.036684,1313,7104.603611
253.543052,1340,7164.424605
