#{"t_start": 1702938924.115171, "env_id": "BipedalWalker-v3"}
r,l,t
-100.565303,62,4.506801
-105.295714,1600,18.612988
-107.79068,1600,115.474035
-122.772656,1600,178.44684
-89.823944,1600,241.705807
-112.463362,1600,272.034965
-126.798175,1600,351.923753
-118.888702,60,352.511294
-99.917161,83,353.285442
-104.484102,64,353.789572
-99.471141,79,354.420239
-174.705372,1214,422.909946
-103.4478,1600,493.242534
-100.614087,79,493.948667
-107.272578,1600,570.495465
-59.554884,1600,584.895394
-64.027594,1600,657.568386
-47.201298,1600,714.008029
-63.292597,1600,776.180144
-60.177681,1600,800.747454
-5.958721,1600,893.735958
-30.460677,1600,988.407828
-102.551106,43,988.774076
-49.579766,1600,1089.489383
-15.257749,1600,1178.813881
-19.117256,1600,1202.512149
49.669785,1600,1293.842111
-16.452942,1600,1405.521317
25.357804,1600,1494.276603
17.514026,1600,1586.13942
49.561336,1600,1625.464446
29.360176,1600,1723.206234
34.366138,1600,1817.940903
96.905934,1600,1918.212464
91.618177,1600,1953.376967
110.735304,1600,2045.66691
100.667761,1600,2129.664191
109.727483,1600,2221.735209
126.333517,1600,2313.258413
116.92983,1600,2351.996519
148.245234,1600,2455.485639
160.99344,1600,2535.474107
157.06007,1600,2631.849663
174.141584,1600,2671.021743
202.913026,1600,2756.290466
208.519411,1600,2869.124849
213.892676,1600,2963.404582
187.601243,1600,3057.701804
217.246115,1600,3091.551434
213.305562,1600,3189.01472
224.817723,1600,3286.716917
245.634752,1550,3380.931663
255.343442,1430,3410.164847
214.133765,1600,3476.710521
250.691784,1491,3543.293024
255.406604,1447,3601.727373
251.079146,1469,3626.190272
256.290627,1429,3692.714702
252.831653,1454,3788.946023
257.057114,1369,3818.011678
257.581379,1382,3896.297996
256.468634,1425,3987.888733
258.959604,1343,4016.754984
30.203755,695,4082.935804
252.969861,1439,4112.351893
258.614697,1343,4191.748862
259.316794,1345,4288.112117
150.481014,1382,4316.802307
253.092069,1462,4411.367037
265.484406,1293,4495.291005
266.372494,1271,4523.323715
263.184872,1322,4617.359874
263.936005,1285,4704.183692
265.110324,1253,4729.57121
-121.970977,77,4730.2141
266.608933,1267,4816.085839
267.669357,1242,4895.749492
259.973204,1346,4921.449524
264.044933,1292,5011.623101
262.374361,1328,5030.80433
263.332112,1279,5114.692746
264.164531,1269,5197.322834
260.134372,1325,5215.989483
262.194641,1287,5298.695757
261.264162,1317,5380.21774
263.497534,1272,5398.059655
265.149794,1247,5478.723402
262.607958,1272,5503.779516
264.064734,1253,5580.361608
264.736267,1263,5662.883962
260.145821,1321,5688.090949
262.416582,1307,5772.173804
257.927804,1314,5858.411392
256.476525,1357,5885.419714
264.33525,1278,5977.300064
261.285521,1284,6059.745391
259.555752,1299,6085.037677
263.9392,1261,6160.53535
259.396499,1309,6186.510009
257.403308,1314,6269.804781
253.416473,1376,6347.212292
254.55887,1349,6372.319379
264.216627,1234,6459.593117
261.079729,1295,6536.275242
261.169325,1286,6561.262643
258.295545,1303,6646.53682
261.972001,1267,6719.849977
255.197671,1357,6745.199497
259.866025,1288,6813.867585
108.455149,1109,6827.237185
258.723495,1293,6886.527731
253.651242,1374,6941.45411
258.588497,1287,6961.408319
258.262124,1308,7020.907527
252.953389,1376,7075.579618
259.525168,1281,7095.599527
253.543677,1351,7155.36808
