#{"t_start": 1702938924.120918, "env_id": "BipedalWalker-v3"}
r,l,t
-117.247028,79,4.629213
-105.442125,1600,18.759024
-114.507062,1600,115.62921
-101.924441,58,116.117199
-129.380093,448,120.040307
-118.332512,75,120.718087
-96.502482,132,130.067401
-108.176164,62,130.516627
-109.117628,1600,186.012231
-102.46145,64,186.5645
-116.540986,1600,257.284768
-102.46146,63,257.819385
-103.256598,67,258.403824
-104.753318,1600,338.841648
-94.629361,1600,409.996667
-105.416223,1600,440.359794
-106.138507,60,481.779903
-63.950889,1600,510.575072
-99.242563,75,511.311598
-100.211648,101,519.806662
-114.653286,49,520.226686
-146.879895,1009,576.875738
-79.512436,1600,649.126349
-39.300987,1600,664.248682
-59.194599,1600,720.236421
-44.238413,1600,782.513357
-40.393486,1600,875.324868
-18.130579,1600,970.089185
-104.179513,70,970.680009
-23.981932,1600,1005.879262
-13.269102,1600,1108.853766
16.912486,1600,1189.516155
-16.588062,1600,1271.841438
1.10844,1600,1383.135284
6.838088,1600,1427.307827
19.716367,1600,1510.971653
31.949776,1600,1605.318967
-20.532261,1600,1706.983893
53.605874,1600,1740.447246
65.054914,1600,1835.777554
40.326236,1600,1935.166347
82.978742,1600,2027.74751
116.963887,1600,2111.251749
109.845663,1600,2146.849586
141.613187,1600,2236.472544
112.285464,1600,2331.791085
164.515029,1600,2432.257269
10.411571,1275,2466.533991
156.268856,1600,2546.497354
171.30584,1600,2649.094944
190.76223,1600,2739.052111
193.035535,1600,2768.980247
207.63484,1600,2872.587008
-74.016513,301,2875.187047
200.396362,1600,2969.491217
209.385757,1600,3073.9714
224.830457,1600,3171.550723
215.70483,1600,3204.883001
221.84028,1600,3302.489988
243.57508,1577,3396.001748
225.3967,1600,3464.457483
245.897631,1551,3532.079538
258.37858,1376,3549.625217
114.249329,1215,3611.958323
263.735131,1327,3634.598918
248.21488,1563,3705.818732
260.23349,1364,3792.515435
258.654967,1370,3880.643813
257.268664,1389,3907.560015
257.180736,1391,3999.768698
257.063648,1416,4080.853299
256.200729,1405,4101.622525
256.685214,1407,4189.861879
262.192163,1331,4286.211787
260.967583,1336,4314.433013
259.599056,1361,4399.862276
262.903525,1318,4492.30262
265.933553,1272,4519.782198
256.631942,1380,4606.822928
261.467066,1298,4701.866777
260.121962,1336,4727.944862
267.755347,1255,4804.950418
264.796526,1304,4832.499431
260.880052,1342,4919.521095
38.533997,732,4933.512255
266.139087,1276,5016.15822
264.495389,1278,5099.548644
262.85918,1285,5125.855828
263.001398,1283,5201.247895
264.120851,1277,5284.24928
261.882814,1318,5309.631814
258.560134,1330,5384.079916
266.004994,1228,5408.571475
262.24657,1300,5489.85218
257.716193,1338,5566.773583
26.249676,622,5579.549567
256.809882,1326,5662.596478
262.915244,1261,5680.114017
245.210314,1535,5773.445749
261.144064,1287,5859.332028
259.093869,1299,5885.841958
254.926566,1386,5978.672222
256.977964,1337,6061.500861
259.351992,1303,6086.867429
260.461982,1294,6162.61481
262.338166,1266,6246.052736
261.291426,1284,6271.252945
255.529375,1363,6348.566027
257.454808,1314,6373.414906
263.015919,1261,6460.888421
259.95674,1282,6537.454126
260.78919,1275,6562.38502
260.371583,1274,6647.373449
254.383536,1359,6721.446972
257.234676,1309,6746.400113
257.414292,1324,6815.151703
262.191401,1227,6868.838636
259.720985,1287,6888.713596
265.588729,1214,6947.680359
251.83861,1342,6962.797116
256.986192,1297,7022.276118
250.243222,1381,7082.164026
257.459021,1310,7097.141667
-16.2087,555,7145.654953
253.624495,1361,7166.330215
