#{"t_start": 1702861116.4367769, "env_id": "HalfCheetahBulletEnv-v0"}
r,l,t
2028.461974,1000,1636.398711
2171.187647,1000,1648.265609
2054.564137,1000,1660.452602
2036.42773,1000,1672.093187
2123.84631,1000,1682.78197
2070.203963,1000,1694.229186
2060.923018,1000,1704.932122
2075.721275,1000,1715.615955
2105.948374,1000,1726.420684
2060.097116,1000,1737.099707
2167.429947,1000,1762.369739
2073.024801,1000,1772.520274
2143.187443,1000,1782.660857
2113.971264,1000,1792.803622
2167.312125,1000,1802.938937
1978.502966,1000,1813.107211
2156.678246,1000,1823.146669
2120.761746,1000,1833.120577
2032.683817,1000,1843.11876
2174.57598,1000,1853.130615
2157.926234,1000,1877.978714
2138.800274,1000,1888.061386
2152.492809,1000,1898.05151
2128.868734,1000,1908.058758
2208.99256,1000,1918.036121
2026.334568,1000,1928.043084
2183.592948,1000,1938.130019
2164.803836,1000,1948.146476
2154.890378,1000,1958.329082
2281.981719,1000,1968.404093
2207.090599,1000,1993.070326
2275.030019,1000,2003.035548
2189.227352,1000,2013.022241
2208.295234,1000,2023.002323
2247.885037,1000,2033.006211
2172.471184,1000,2043.310447
2147.108457,1000,2053.355768
2271.540658,1000,2063.318422
2291.546293,1000,2073.304318
2215.079484,1000,2083.32282
2228.847388,1000,2107.891591
2229.014858,1000,2117.941692
2256.613436,1000,2127.900695
2139.463485,1000,2137.904855
2278.782503,1000,2147.887252
2119.411628,1000,2157.876376
2130.571371,1000,2167.882524
2206.574035,1000,2177.932925
2169.37768,1000,2187.959734
2055.864975,1000,2197.941437
2246.384126,1000,2222.64115
2261.854838,1000,2232.600943
2186.68927,1000,2242.629212
2233.390665,1000,2252.626577
2166.791756,1000,2262.599326
2295.318692,1000,2272.611345
2262.026286,1000,2282.80013
2303.192154,1000,2292.865756
2292.889151,1000,2302.878081
2297.417575,1000,2312.842544
2214.260379,1000,2337.500802
2239.600556,1000,2347.569379
2215.74487,1000,2357.732988
2182.625502,1000,2367.825128
2236.447036,1000,2377.933627
2067.782205,1000,2388.021074
2115.841772,1000,2398.122389
2140.355002,1000,2408.183976
2305.547376,1000,2418.304525
2293.279082,1000,2428.265872
2233.944868,1000,2453.051176
2261.577147,1000,2463.113606
2137.830833,1000,2473.212699
2256.19094,1000,2483.362779
2264.717866,1000,2493.319005
2210.226205,1000,2503.324143
2216.755237,1000,2513.332574
2303.386284,1000,2523.323174
2262.874986,1000,2533.326704
2288.442394,1000,2543.373798
2275.979109,1000,2568.006573
2341.277301,1000,2577.96581
2340.467772,1000,2588.087916
2337.563638,1000,2598.388741
2407.201135,1000,2608.408531
2308.6146,1000,2618.388139
2314.902856,1000,2628.399992
2309.642294,1000,2638.506405
2332.648233,1000,2648.463742
2258.239799,1000,2658.534506
2293.169965,1000,2683.192411
2332.819952,1000,2693.161244
2234.497005,1000,2703.111078
2289.509669,1000,2713.077883
2415.910526,1000,2723.123224
2388.519057,1000,2733.110374
2423.479198,1000,2743.072544
2346.981227,1000,2753.174549
2405.767058,1000,2763.138878
2382.48916,1000,2773.122941
2464.801511,1000,2797.707869
2348.857423,1000,2807.632364
2412.317385,1000,2817.596886
2357.252083,1000,2827.574034
2306.104948,1000,2837.53186
2375.509879,1000,2847.56218
2420.761986,1000,2857.595447
2370.798392,1000,2867.574415
2356.387459,1000,2877.542799
2456.410462,1000,2887.558544
2332.384682,1000,2912.061287
2351.524865,1000,2922.005148
2389.504871,1000,2931.92631
2406.2527,1000,2941.864887
