#{"t_start": 1702947202.901887, "env_id": "CarRacing-v2"}
r,l,t
617.948718,1000,6812.718056
618.045113,1000,6889.616591
624.489796,1000,6935.881866
534.751773,1000,6981.117521
659.530792,1000,7026.279984
631.034483,1000,7071.736145
403.496503,1000,7118.971197
525.0,1000,7196.794843
917.0,830,7235.570149
704.713805,1000,7281.56756
675.800712,1000,7328.548361
865.909091,1000,7374.238772
724.915825,1000,7420.606074
547.260274,1000,7466.411738
363.258786,1000,7543.101599
919.1,809,7581.030373
809.090909,1000,7627.194845
868.871595,1000,7675.51406
248.275862,1000,7723.649314
684.511785,1000,7767.449922
923.2,768,7833.558404
863.265306,1000,7879.959858
493.220339,1000,7926.938985
800.369004,1000,7975.830604
326.523297,1000,8024.867301
748.056537,1000,8072.349133
629.241877,1000,8150.246311
297.350993,1000,8197.835527
857.746479,1000,8244.216613
675.735294,1000,8294.095715
698.013245,1000,8344.043297
503.896104,1000,8393.679619
854.372624,1000,8443.141009
862.328767,1000,8533.636286
583.848797,1000,8583.304019
713.333333,1000,8633.072863
892.063492,1000,8683.137543
771.794872,1000,8732.117016
853.307393,1000,8779.960145
618.266254,1000,8864.109252
889.285714,1000,8912.405059
733.333333,1000,8961.187477
306.557377,1000,9009.945219
665.151515,1000,9058.790789
358.860759,1000,9108.253558
583.501684,1000,9198.450125
724.137931,1000,9246.818828
278.787879,1000,9295.572882
892.982456,1000,9344.078459
460.655738,1000,9392.794657
740.989399,1000,9441.57701
885.611511,1000,9527.362
760.544218,1000,9573.877854
774.509804,1000,9622.034083
670.76412,1000,9671.15017
658.409786,1000,9720.071582
923.5,765,9757.529577
509.756098,1000,9805.896009
291.437309,1000,9896.543412
795.424837,1000,9945.257667
819.298246,1000,9994.638049
794.160584,1000,10042.851795
712.5,1000,10091.766122
851.12782,1000,10140.001591
327.325581,1000,10228.702317
866.41791,1000,10276.517778
915.6,844,10317.727905
438.690476,1000,10366.459565
732.167832,1000,10414.897174
734.983498,1000,10463.647495
885.294118,1000,10513.271164
890.0,1000,10603.668989
734.459459,1000,10652.80296
682.747604,1000,10702.301369
892.565056,1000,10752.685027
872.027972,1000,10802.788438
544.859813,1000,10852.126652
397.076023,1000,10943.663762
655.033557,1000,10989.930016
487.81362,1000,11038.475843
434.42623,1000,11086.762829
671.428571,1000,11134.539537
799.253731,1000,11183.050049
856.228956,1000,11272.97311
845.3125,1000,11320.78742
309.972299,1000,11369.167955
368.152866,1000,11417.29485
805.487805,1000,11465.981128
530.718954,1000,11514.607711
691.519435,1000,11605.237723
809.448819,1000,11654.757246
420.504732,1000,11702.164003
658.513932,1000,11746.592864
657.281553,1000,11790.976503
204.347826,1000,11835.352576
622.033898,1000,11879.76431
634.42623,1000,11954.979645
813.207547,1000,12000.269853
748.591549,1000,12044.500549
605.882353,1000,12088.930332
923.2,768,12123.234854
861.685824,1000,12167.174292
365.346535,1000,12241.195469
859.59596,1000,12284.8485
530.136986,1000,12329.087052
868.19788,1000,12373.859054
859.59596,1000,12418.052355
430.944625,1000,12462.06963
469.536424,1000,12536.42379
373.333333,1000,12580.407747
769.71831,1000,12624.802222
768.055556,1000,12667.495857
135.136877,839,12706.426575
585.430464,1000,12752.866906
507.669617,1000,12797.256097
532.867133,1000,12870.598574
614.285714,1000,12915.056502
543.109541,1000,12959.395743
823.913043,1000,13003.631276
846.768061,1000,13047.202779
828.082192,1000,13091.062386
334.343434,1000,13164.37713
631.448763,1000,13208.368083
780.952381,1000,13256.357422
868.309859,1000,13304.484881
646.621622,1000,13352.301396
579.867987,1000,13400.620138
705.860806,1000,13490.498263
697.833935,1000,13539.082659
657.785467,1000,13589.738526
867.078189,1000,13640.507319
840.944882,1000,13691.549583
864.566929,1000,13742.119356
849.21875,1000,13790.628808
888.636364,1000,13871.252854
499.337748,1000,13919.564157
615.355805,1000,13967.707901
884.848485,1000,14015.243965
498.07074,1000,14063.204016
666.323024,1000,14112.61042
795.131086,1000,14201.905402
441.528239,1000,14251.403679
461.461794,1000,14300.95939
805.263158,1000,14349.871866
923.8,762,14385.518659
625.55205,1000,14435.265701
655.172414,1000,14527.362584
426.479751,1000,14577.666173
507.717042,1000,14627.510867
551.612903,1000,14676.45971
471.895425,1000,14725.605506
536.363636,1000,14775.442555
691.808874,1000,14824.56689
584.587814,1000,14911.656275
403.623188,1000,14959.95082
720.0,1000,15008.396176
576.666667,1000,15057.032795
394.505495,1000,15105.392926
712.92517,1000,15153.457749
831.271478,1000,15242.525389
253.293413,1000,15291.157857
293.75,1000,15339.400684
809.42029,1000,15388.22204
871.544715,1000,15435.567112
772.727273,1000,15483.714177
709.375,1000,15573.677838
509.677419,1000,15620.976835
302.555911,1000,15668.674167
555.290102,1000,15716.462621
561.129568,1000,15764.390002
700.675676,1000,15814.652595
530.28169,1000,15906.544297
832.624113,1000,15955.560016
694.964029,1000,16004.373912
344.444444,1000,16054.166449
621.254355,1000,16104.116876
429.595016,1000,16153.405471
412.544803,1000,16202.954886
813.333333,1000,16293.19226
572.661871,1000,16340.435778
774.551971,1000,16385.702122
821.641791,1000,16432.713074
320.529801,1000,16480.982989
381.481481,1000,16530.775685
135.954054,682,16596.39714
581.672026,1000,16644.362513
745.878136,1000,16691.948503
684.722222,1000,16739.221752
735.57047,1000,16787.136064
503.030303,1000,16834.940332
888.372093,1000,16913.338121
572.955975,1000,16961.075031
605.084746,1000,17009.190765
306.52819,1000,17057.081147
849.090909,1000,17104.101529
423.489933,1000,17151.939248
695.053004,1000,17199.603661
813.793103,1000,17278.576687
655.555556,1000,17325.857212
429.745042,1000,17373.241594
863.636364,1000,17420.158802
366.666667,1000,17468.370622
669.491525,1000,17515.767555
823.357664,1000,17593.025197
372.66881,1000,17640.392853
557.439446,1000,17688.429514
415.822785,1000,17735.653866
638.675958,1000,17782.923736
765.979381,1000,17830.700695
656.013746,1000,17909.088199
623.776224,1000,17953.74736
486.538462,1000,18001.028544
582.310469,1000,18048.356444
840.47619,1000,18095.411388
424.495677,1000,18142.875495
416.819572,1000,18221.912377
605.357143,1000,18269.043761
322.018349,1000,18317.128558
303.571429,1000,18365.699584
675.086505,1000,18413.561512
530.824373,1000,18461.444937
671.70418,1000,18511.519253
695.379538,1000,18601.549722
444.303797,1000,18650.81038
612.598425,1000,18698.776669
440.069686,1000,18748.760799
607.142857,1000,18799.473793
537.931034,1000,18849.818928
489.576547,1000,18943.218601
570.289855,1000,18995.019534
801.060071,1000,19046.797079
569.966997,1000,19098.328016
711.538462,1000,19148.932985
488.996764,1000,19198.257889
674.907749,1000,19290.173449
291.941392,1000,19341.086855
684.552846,1000,19389.887639
411.19403,1000,19437.339296
401.628664,1000,19486.187505
220.897902,813,19527.993125
577.52443,1000,19577.459235
526.229508,1000,19668.611391
348.844884,1000,19718.180186
471.929825,1000,19767.778163
845.945946,1000,19815.052065
550.306748,1000,19864.856196
487.030717,1000,19915.134181
261.904762,1000,20006.778786
345.086705,1000,20056.384938
287.692308,1000,20105.736091
676.315789,1000,20155.645358
532.411067,1000,20204.159953
375.177305,1000,20252.426914
646.428571,1000,20341.622888
788.446215,1000,20389.451934
650.915751,1000,20437.589536
632.638889,1000,20486.583992
593.602694,1000,20536.153307
819.708029,1000,20585.510479
316.382253,1000,20667.49937
648.062016,1000,20716.107632
404.792332,1000,20764.909259
414.018692,1000,20814.044887
687.456446,1000,20863.553708
511.620795,1000,20912.258572
503.960396,1000,20961.124416
556.765677,1000,21050.98669
677.003484,1000,21099.783345
477.287066,1000,21148.594458
707.971014,1000,21196.992838
779.598662,1000,21245.281312
451.971326,1000,21293.022006
507.773852,1000,21380.201012
466.775244,1000,21429.570463
504.895105,1000,21478.163876
779.725086,1000,21527.52151
854.3379,1000,21577.120085
326.900585,1000,21625.949757
405.976096,1000,21714.940274
852.727273,1000,21762.765406
707.272727,1000,21811.075829
604.379562,1000,21858.941288
494.059406,1000,21907.305423
468.047337,1000,21955.802378
489.353612,1000,22044.085911
523.239437,1000,22092.346915
731.61512,1000,22140.226979
443.918919,1000,22185.124183
771.09375,1000,22235.127
550.485437,1000,22285.558476
303.225806,1000,22334.115495
553.061224,1000,22413.278946
633.333333,1000,22461.07351
522.895623,1000,22510.049812
422.491349,1000,22558.965116
565.52901,1000,22606.928442
408.417508,1000,22655.418999
591.176471,1000,22746.414382
770.307167,1000,22794.607932
864.980545,1000,22842.572546
743.866171,1000,22890.955769
465.349544,1000,22940.937344
345.945946,1000,22990.318558
224.637681,1000,23081.803285
857.792208,1000,23131.031777
355.555556,1000,23180.628909
579.245283,1000,23229.076875
543.097643,1000,23277.411926
750.980392,1000,23325.621763
601.107011,1000,23415.308893
452.380952,1000,23463.903808
178.287462,1000,23512.825367
714.946619,1000,23561.705614
553.465347,1000,23610.451665
490.277778,1000,23658.701982
