#{"t_start": 1702947202.904144, "env_id": "CarRacing-v2"}
r,l,t
650.819672,1000,10237.265061
877.011494,1000,10285.27992
870.479705,1000,10333.781368
763.309353,1000,10382.333374
757.142857,1000,10430.843509
875.708502,1000,10480.092723
364.052288,1000,10570.007842
849.494949,1000,10620.024228
881.132075,1000,10669.023911
663.44086,1000,10718.400438
764.963504,1000,10769.787248
589.89547,1000,10819.181736
854.372624,1000,10868.167647
858.333333,1000,10959.643332
740.0,1000,11008.468158
385.632184,1000,11057.162851
781.944444,1000,11104.789323
588.356164,1000,11152.938004
862.199313,1000,11201.626297
770.535714,1000,11291.400914
765.853659,1000,11338.821945
856.20438,1000,11387.480711
856.363636,1000,11435.765532
331.438127,1000,11484.466498
886.79868,1000,11533.131632
732.764505,1000,11624.238537
741.935484,1000,11673.77848
780.434783,1000,11718.775688
774.100719,1000,11763.14328
916.5,835,11798.66739
628.15534,1000,11843.229044
812.087912,1000,11917.007162
495.959596,1000,11963.072454
867.391304,1000,12008.095934
488.028169,1000,12052.348713
889.761092,1000,12096.710051
562.207358,1000,12140.654931
715.217391,1000,12184.706478
398.305085,1000,12258.295244
670.992366,1000,12302.305573
864.788732,1000,12347.195621
622.972973,1000,12391.499329
793.687708,1000,12435.464227
485.760518,1000,12479.56352
652.411576,1000,12553.931277
507.773852,1000,12597.827442
476.547231,1000,12642.441745
507.843137,1000,12687.717283
507.142857,1000,12733.894694
885.185185,1000,12779.27579
761.313869,1000,12852.787328
479.288026,1000,12896.861626
857.295374,1000,12941.235542
361.538462,1000,12985.672042
630.639731,1000,13029.5823
916.5,835,13066.247395
54.569014,737,13097.275213
891.836735,1000,13170.641054
827.33564,1000,13214.644988
446.666667,1000,13263.100978
75.036364,637,13294.644868
700.75188,1000,13342.623462
626.072607,1000,13390.87657
372.789116,1000,13480.844137
821.568627,1000,13529.045414
573.539519,1000,13579.405479
571.096346,1000,13629.747328
536.054422,1000,13681.171057
814.0625,1000,13731.872357
722.064057,1000,13780.661884
860.288809,1000,13861.164877
529.87013,1000,13909.738853
751.211073,1000,13957.845621
323.312883,1000,14005.495357
849.152542,1000,14051.518843
552.920962,1000,14100.18498
596.369637,1000,14189.124351
749.498328,1000,14239.044917
568.789809,1000,14288.45814
863.636364,1000,14337.409456
871.631206,1000,14386.717376
458.303887,1000,14436.449669
592.307692,1000,14528.537208
540.138408,1000,14578.868346
459.139785,1000,14628.66045
658.741259,1000,14677.640159
429.595016,1000,14726.782614
608.609272,1000,14776.577868
576.923077,1000,14863.245662
450.769231,1000,14912.886857
852.898551,1000,14961.05904
609.677419,1000,15009.519477
843.462898,1000,15058.163831
542.857143,1000,15106.549166
412.195122,1000,15154.56332
735.526316,1000,15243.714701
597.278912,1000,15292.292969
876.190476,1000,15340.521124
722.916667,1000,15389.316192
833.566434,1000,15436.67219
420.958084,1000,15484.868241
708.118081,1000,15574.77018
614.285714,1000,15622.098401
671.523179,1000,15669.810628
921.4,786,15707.779347
857.142857,1000,15755.691496
623.880597,1000,15805.852019
630.407524,1000,15897.351422
525.377644,1000,15944.57137
580.608365,1000,15993.504021
576.870748,1000,16043.231266
609.459459,1000,16093.10792
722.95082,1000,16142.446069
732.214765,1000,16191.993056
415.570934,1000,16282.131902
821.501706,1000,16329.739164
772.262774,1000,16377.086087
409.868421,1000,16424.326831
662.820513,1000,16472.12687
773.720137,1000,16521.937496
344.067797,1000,16602.275932
786.71875,1000,16650.365243
878.417266,1000,16697.697
824.0,1000,16745.085869
559.93266,1000,16792.869321
561.290323,1000,16840.614764
453.054662,1000,16919.452357
704.347826,1000,16966.833082
518.892508,1000,17015.089855
618.644068,1000,17062.784803
486.440678,1000,17110.080904
345.512821,1000,17157.819817
707.971014,1000,17236.658112
496.721311,1000,17284.371767
329.508197,1000,17331.611311
476.086957,1000,17379.015017
422.968198,1000,17426.032233
396.855346,1000,17474.093689
753.820598,1000,17521.711104
618.84984,1000,17598.863451
680.405405,1000,17646.291339
463.953488,1000,17694.48059
766.412214,1000,17741.302723
557.980456,1000,17788.69666
438.461538,1000,17836.229111
366.911765,1000,17914.623916
444.747082,1000,17961.318349
875.524476,1000,18008.729423
630.263158,1000,18055.990171
832.20339,1000,18103.432344
627.969349,1000,18150.771095
479.937304,1000,18227.711171
592.028986,1000,18274.92641
447.70318,1000,18323.372571
444.303797,1000,18371.573356
432.871972,1000,18419.322073
458.528428,1000,18467.307602
442.319749,1000,18559.14902
784.476534,1000,18607.680301
843.609023,1000,18656.780504
793.47079,1000,18704.875014
674.193548,1000,18754.992714
586.567164,1000,18805.571044
616.845878,1000,18856.019368
602.422145,1000,18949.605082
616.981132,1000,19001.182702
358.90411,1000,19053.117049
554.952077,1000,19104.487254
655.172414,1000,19154.948658
674.193548,1000,19204.377658
711.320755,1000,19296.410704
309.677419,1000,19347.074474
455.160142,1000,19395.743242
454.487179,1000,19443.159599
444.444444,1000,19492.186121
527.737226,1000,19542.948966
504.395604,1000,19633.684623
442.253521,1000,19683.459489
308.088235,1000,19732.840014
503.960396,1000,19782.641513
299.380805,1000,19832.278862
845.255474,1000,19882.32673
607.142857,1000,19974.292019
258.682724,866,20017.923732
765.454545,1000,20067.599066
483.586626,1000,20117.034843
458.139535,1000,20166.60014
265.269461,1000,20215.194778
422.435897,1000,20260.616034
354.545455,1000,20349.65654
360.122699,1000,20397.67221
313.897281,1000,20445.809926
420.249221,1000,20495.070166
655.474453,1000,20544.450367
820.152091,1000,20593.656298
645.583039,1000,20676.0305
720.224719,1000,20724.833257
685.97786,1000,20773.242095
473.476703,1000,20822.727194
608.860759,1000,20871.839401
581.318681,1000,20920.572762
341.860465,1000,21010.935567
784.210526,1000,21059.13303
544.776119,1000,21108.279323
465.916399,1000,21156.983959
549.390244,1000,21205.436976
863.768116,1000,21253.600563
760.465116,1000,21301.06274
752.830189,1000,21388.244367
681.25,1000,21438.075264
764.768683,1000,21486.440688
504.501608,1000,21536.153224
473.37884,1000,21585.635657
655.244755,1000,21634.286451
556.666667,1000,21723.161499
556.25,1000,21770.928476
802.527076,1000,21819.04183
532.8125,1000,21867.240679
859.677419,1000,21915.577169
534.812287,1000,21964.188867
611.191336,1000,22052.409748
654.266212,1000,22100.501599
429.010239,1000,22148.388628
598.113208,1000,22195.784845
373.11828,1000,22246.698343
555.737705,1000,22296.343896
636.462094,1000,22376.31774
527.009646,1000,22423.507868
449.828179,1000,22471.88676
289.078498,1000,22520.766809
457.324841,1000,22569.738203
869.387755,1000,22615.273552
373.856209,1000,22663.785217
540.0,1000,22754.750611
793.238434,1000,22802.747125
726.797386,1000,22850.725616
486.872587,1000,22899.499193
612.5,1000,22949.39241
340.894569,1000,22998.6384
497.444089,1000,23090.187218
575.767918,1000,23139.389194
777.256318,1000,23189.249562
737.837838,1000,23237.342932
566.666667,1000,23285.653659
533.962264,1000,23334.069151
688.732394,1000,23423.716279
451.495017,1000,23472.162961
654.266212,1000,23521.136869
726.666667,1000,23570.072407
472.881356,1000,23618.681959
856.349206,1000,23666.839734
