#{"t_start": 1702947202.908375, "env_id": "CarRacing-v2"}
r,l,t
381.132075,1000,12179.178087
520.689655,1000,12252.953095
872.413793,1000,12296.8766
702.047782,1000,12341.578748
597.841727,1000,12385.961712
801.408451,1000,12429.967595
872.222222,1000,12474.094261
523.728814,1000,12548.475402
598.996656,1000,12592.344433
838.080495,1000,12636.914379
295.638629,1000,12682.121448
555.518395,1000,12728.161849
808.759124,1000,12773.798023
806.47482,1000,12847.282809
432.894737,1000,12891.386216
470.934256,1000,12935.731931
128.753353,833,12971.252282
587.687688,1000,13015.410749
665.567766,1000,13058.870475
346.379751,802,13094.50283
792.086331,1000,13167.828302
366.237942,1000,13211.836443
761.313869,1000,13260.067947
647.474747,1000,13308.255836
420.0,1000,13356.129284
617.607973,1000,13404.428402
100.365891,633,13435.866048
440.0,1000,13525.772089
545.614035,1000,13576.042283
846.236559,1000,13626.187635
547.619048,1000,13677.574174
873.421927,1000,13728.467896
544.859813,1000,13777.350161
389.655172,1000,13858.000553
648.22695,1000,13904.498991
571.974522,1000,13952.481594
738.129496,1000,14000.067763
515.107914,1000,14048.232721
481.325301,1000,14096.983755
600.389105,1000,14185.745522
492.476489,1000,14235.683979
775.0,1000,14285.029473
605.882353,1000,14334.128783
553.198653,1000,14383.248666
469.277108,1000,14432.994604
273.056995,1000,14525.172488
834.545455,1000,14575.437261
585.314685,1000,14625.333326
644.444444,1000,14674.231469
134.328916,730,14710.813863
280.368098,1000,14760.298271
602.60223,1000,14809.878284
473.584906,1000,14896.891429
886.013986,1000,14945.566786
673.026316,1000,14993.737188
889.247312,1000,15042.333077
849.275362,1000,15090.831371
789.705882,1000,15138.920771
441.818182,1000,15227.84597
303.508772,1000,15276.554862
673.462783,1000,15325.102826
878.26087,1000,15373.65259
477.181208,1000,15421.423712
819.491525,1000,15468.96702
227.272727,1000,15559.366779
404.983389,1000,15606.835217
557.992565,1000,15651.553537
472.368421,1000,15699.660789
840.711462,1000,15747.365107
639.864865,1000,15797.317216
583.70607,1000,15847.185983
464.02439,1000,15938.65226
464.912281,1000,15987.511153
348.275862,1000,16037.075884
508.414239,1000,16086.753576
743.065693,1000,16136.579961
268.99402,929,16182.54433
444.668588,1000,16273.136415
646.575342,1000,16320.820936
607.317073,1000,16367.953743
803.225806,1000,16415.253331
763.492063,1000,16462.721015
362.5,1000,16512.455292
522.149837,1000,16593.283516
650.877193,1000,16641.320425
646.575342,1000,16688.854757
432.20339,1000,16736.122933
832.384342,1000,16783.949638
528.125,1000,16831.805724
623.247232,1000,16910.249951
633.576642,1000,16958.024482
434.883721,1000,17005.924928
520.338983,1000,17054.00855
641.176471,1000,17100.988214
679.179811,1000,17148.847088
641.258741,1000,17196.56715
241.137124,1000,17275.495137
266.883117,1000,17322.719881
818.439716,1000,17370.070916
431.986532,1000,17417.122415
826.640927,1000,17465.066584
559.863946,1000,17512.628677
541.114983,1000,17589.794431
502.040816,1000,17637.358323
797.338403,1000,17685.333073
432.423208,1000,17732.683376
377.031802,1000,17777.869
664.705882,1000,17825.639678
283.435583,1000,17904.105644
576.975945,1000,17950.601794
582.432432,1000,17998.013248
320.32967,1000,18045.067531
376.351351,1000,18092.347857
342.95302,1000,18139.850374
856.521739,1000,18218.635786
478.767123,1000,18265.833019
433.72434,1000,18313.940133
717.54386,1000,18362.539437
500.746269,1000,18410.435415
595.50173,1000,18458.30253
604.318937,1000,18508.039582
555.384615,1000,18598.319779
610.714286,1000,18647.537181
780.434783,1000,18695.656689
613.836478,1000,18745.466478
580.379747,1000,18796.164248
117.32807,740,18834.127739
856.349206,1000,18926.897865
149.76633,803,18969.335507
757.142857,1000,19017.992586
337.5,1000,19070.138681
599.386503,1000,19121.391098
525.0,1000,19170.968191
833.797909,1000,19221.03347
767.158672,1000,19313.435268
817.602996,1000,19363.032063
641.818182,1000,19411.406767
366.216216,1000,19459.121164
623.684211,1000,19509.023885
238.658147,1000,19558.971205
412.195122,1000,19649.882721
251.351351,1000,19699.755955
671.217712,1000,19749.239002
325.675676,1000,19799.078358
824.528302,1000,19848.665028
624.528302,1000,19899.076428
438.216561,1000,19990.86297
505.072464,1000,20040.220123
441.547278,1000,20090.168531
365.346535,1000,20139.505315
570.068027,1000,20188.798098
697.979798,1000,20237.267896
526.297578,1000,20326.052015
742.105263,1000,20374.038509
687.671233,1000,20422.077799
559.93266,1000,20470.772622
752.112676,1000,20520.277284
559.574468,1000,20569.341098
418.394649,1000,20617.499783
367.105263,1000,20700.689061
811.439114,1000,20749.370474
586.619718,1000,20798.045219
885.239852,1000,20847.843956
436.082474,1000,20896.512664
246.875,1000,20945.397997
432.423208,1000,21035.49013
256.257295,958,21081.942571
594.736842,1000,21130.99057
486.666667,1000,21179.58099
796.428571,1000,21227.671559
309.74212,1000,21273.479105
426.877528,912,21356.804798
382.876712,1000,21404.827834
667.605634,1000,21454.198607
554.08805,1000,21502.825299
357.236842,1000,21552.526699
336.20178,1000,21601.840912
425.806452,1000,21691.06155
896.515679,1000,21739.140236
556.765677,1000,21786.996578
144.948936,743,21823.391477
670.428016,1000,21871.548435
783.802817,1000,21919.897019
794.927536,1000,21968.565006
540.569395,1000,22056.771127
506.498195,1000,22104.802223
835.361217,1000,22152.573928
527.240143,1000,22200.114194
383.775811,1000,22251.202175
232.298137,1000,22300.749706
449.488055,1000,22380.511826
717.829457,1000,22427.848221
702.675585,1000,22476.349332
457.926829,1000,22525.14818
378.723404,1000,22573.919961
576.258993,1000,22622.057188
486.092715,1000,22712.157395
840.199336,1000,22761.569188
641.312741,1000,22809.594399
478.947368,1000,22855.114192
504.026846,1000,22904.146744
553.846154,1000,22953.809689
576.767677,1000,23002.887906
763.453815,1000,23094.526236
660.869565,1000,23143.804918
453.398058,1000,23193.573152
605.167173,1000,23241.674182
476.512456,1000,23290.004551
593.48659,1000,23338.406267
633.096085,1000,23428.047335
577.740864,1000,23476.512691
333.333333,1000,23525.45055
409.375,1000,23574.712297
468.106312,1000,23623.088948
428.239203,1000,23671.141541
