#{"t_start": 1702947202.9073145, "env_id": "CarRacing-v2"}
r,l,t
804.580153,1000,16161.88954
444.891641,1000,16253.202691
660.456274,1000,16301.460552
637.588652,1000,16348.427178
613.235294,1000,16395.741313
440.069686,1000,16443.129332
869.827586,1000,16491.51926
514.09396,1000,16541.207228
590.553746,1000,16621.232259
774.551971,1000,16669.412709
881.884058,1000,16716.58528
538.297872,1000,16764.186258
514.09396,1000,16809.877875
445.126354,1000,16857.772698
477.854671,1000,16936.53232
840.740741,1000,16984.1598
648.201439,1000,17032.129851
751.590106,1000,17079.610425
865.517241,1000,17127.076189
423.489933,1000,17174.865224
847.791165,1000,17253.769152
149.053846,772,17291.010238
267.601246,1000,17338.244484
661.904762,1000,17385.473049
721.292776,1000,17432.675727
615.686275,1000,17480.660832
555.797101,1000,17528.469348
553.136531,1000,17605.395253
482.45614,1000,17653.138386
600.0,1000,17701.008065
454.744526,1000,17747.913564
599.680511,1000,17795.382653
872.222222,1000,17842.910291
697.752809,1000,17921.104176
675.510204,1000,17967.894164
737.209302,1000,18015.332087
768.217054,1000,18062.426617
537.254902,1000,18110.073728
706.122449,1000,18157.241278
643.150685,1000,18236.13014
488.028169,1000,18283.542364
788.888889,1000,18332.211646
502.112676,1000,18380.707791
460.0,1000,18428.31457
337.5,1000,18476.576775
304.4,957,18563.72459
414.018692,1000,18612.674047
832.142857,1000,18661.371636
484.717608,1000,18709.738102
825.925926,1000,18759.952768
876.833977,1000,18810.559047
763.636364,1000,18860.865365
597.885196,1000,18954.650525
500.682594,1000,19006.112439
366.27566,1000,19058.098639
226.347305,1000,19109.576452
262.5,1000,19159.727262
576.767677,1000,19209.339446
620.136519,1000,19301.369312
851.557093,1000,19351.841088
333.544304,1000,19400.435665
525.0,1000,19447.799198
560.714286,1000,19497.0842
326.710098,1000,19547.590097
559.090909,1000,19638.407821
249.480969,1000,19688.260956
378.827362,1000,19737.708641
633.333333,1000,19787.623122
611.026616,1000,19837.088298
482.758621,1000,19887.316999
545.614035,1000,19979.16718
673.85159,1000,20028.763452
547.975078,1000,20078.819508
466.539924,1000,20128.023535
242.560554,1000,20177.429023
346.745562,1000,20226.02576
614.285714,1000,20273.79178
397.005988,1000,20363.067993
806.976744,1000,20410.996535
714.285714,1000,20459.235141
253.846154,1000,20509.033631
923.5,765,20544.576412
547.435897,1000,20593.812902
440.462428,1000,20676.161229
257.771261,1000,20724.977092
846.236559,1000,20773.379268
329.065744,1000,20822.876761
375.0,1000,20871.969852
465.068493,1000,20920.719176
817.012448,1000,21011.06781
695.539033,1000,21059.268965
460.747664,1000,21108.415992
492.057762,1000,21157.126635
382.142857,1000,21205.57609
549.122807,1000,21253.730525
456.313993,1000,21301.196092
691.338583,1000,21388.375997
512.0,1000,21438.221009
678.169014,1000,21486.574038
467.901235,1000,21536.296793
426.479751,1000,21585.768909
425.423729,1000,21634.431456
286.228777,779,21713.235027
471.95572,1000,21761.037797
531.578947,1000,21809.324743
445.126354,1000,21857.156719
230.033003,1000,21905.587356
672.277228,1000,21954.04864
409.55414,1000,22042.411769
393.421053,1000,22090.721161
631.343284,1000,22136.030731
464.189189,1000,22183.453199
325.925926,1000,22233.31043
550.735294,1000,22283.755863
617.868339,1000,22332.459932
564.150943,1000,22411.523952
623.549488,1000,22459.304964
591.318328,1000,22508.265636
166.017647,782,22547.182462
702.588997,1000,22595.235007
551.245552,1000,22643.758526
430.744337,1000,22734.244275
417.361111,1000,22783.091059
773.239437,1000,22830.791481
269.905956,1000,22879.209233
396.644295,1000,22929.02295
440.453074,1000,22978.668002
559.93266,1000,23069.420651
541.891892,1000,23118.865462
200.653595,1000,23168.548197
434.42623,1000,23217.412878
612.765957,1000,23265.796236
385.530547,1000,23314.123524
495.505618,1000,23362.108377
346.875,1000,23452.264998
514.035088,1000,23500.939791
471.942446,1000,23549.774743
589.045936,1000,23598.736723
400.0,1000,23647.059541
784.0,1000,23694.265242
