#{"t_start": 1702947202.906275, "env_id": "CarRacing-v2"}
r,l,t
836.090226,1000,4554.099579
847.552448,1000,4632.608135
901.4,986,4678.992133
609.580838,1000,4725.988572
888.28125,1000,4772.715709
341.087613,1000,4820.205538
901.6,984,4867.468796
910.1,899,4938.523653
890.740741,1000,4985.05508
638.351254,1000,5031.412791
695.252226,1000,5078.123289
582.352941,1000,5125.676936
908.4,916,5168.922192
691.925466,1000,5245.771472
710.0,1000,5292.322109
787.417219,1000,5339.029094
896.503497,1000,5386.193457
902.3,977,5432.586656
859.322034,1000,5480.006429
558.30721,1000,5527.27998
529.850746,1000,5606.188261
407.331378,1000,5653.338157
664.505119,1000,5699.695783
333.212996,1000,5746.262096
896.610169,1000,5793.893546
633.81295,1000,5841.045877
848.275862,1000,5919.990634
907.7,923,5964.622122
914.8,852,6005.213918
702.973978,1000,6050.859367
649.196141,1000,6097.326005
409.859155,1000,6146.109568
561.237785,1000,6224.024242
504.72973,1000,6268.565169
442.028986,1000,6315.379824
525.0,1000,6361.136459
889.051095,1000,6407.9381
554.545455,1000,6454.887086
913.9,861,6495.287049
647.474747,1000,6571.787143
646.666667,1000,6617.538707
644.33657,1000,6663.869169
875.945017,1000,6710.175045
877.635783,1000,6757.338162
689.830508,1000,6803.696816
886.531987,1000,6880.885542
912.3,877,6921.93302
544.366197,1000,6967.35306
889.130435,1000,7012.222489
369.453376,1000,7057.613124
679.816514,1000,7103.871888
859.349593,1000,7182.26565
605.673759,1000,7228.936654
638.983051,1000,7274.851089
543.79085,1000,7321.950499
853.020134,1000,7367.734319
864.912281,1000,7413.773704
708.777429,1000,7459.638456
470.921986,1000,7536.102508
413.677812,1000,7582.757118
795.910781,1000,7628.919034
571.186441,1000,7677.309203
625.146199,1000,7725.411154
924.9,751,7758.606429
868.085106,1000,7834.615785
365.045593,1000,7881.03106
834.545455,1000,7928.332241
723.943662,1000,7977.049959
412.26158,1000,8026.069525
847.368421,1000,8073.485037
493.939394,1000,8151.415882
836.026936,1000,8198.947254
848.339483,1000,8245.389036
698.657718,1000,8295.352081
659.322034,1000,8345.247235
583.139535,1000,8394.849824
608.333333,1000,8444.333736
859.866221,1000,8534.824264
674.410774,1000,8584.514292
356.521739,1000,8634.25497
316.184971,1000,8684.388223
273.287671,1000,8733.284229
870.37037,1000,8781.063586
845.16129,1000,8865.274117
295.973154,1000,8913.560483
334.210526,1000,8962.313963
523.287671,1000,9011.081545
267.781155,1000,9059.929685
848.805461,1000,9109.447523
842.238267,1000,9199.624573
699.331104,1000,9247.976347
827.868852,1000,9296.740914
750.0,1000,9345.281831
921.5,785,9381.55488
263.636364,1000,9430.333225
862.457338,1000,9478.444733
853.642384,1000,9565.00738
532.107023,1000,9613.476149
829.054054,1000,9662.342177
294.658754,1000,9711.288354
836.241611,1000,9759.580993
373.498233,1000,9807.969379
555.948553,1000,9898.663712
543.122677,1000,9947.310855
575.585284,1000,9996.655437
606.624606,1000,10044.889465
525.874126,1000,10093.857019
881.751825,1000,10142.070967
681.879195,1000,10230.688028
573.333333,1000,10278.574878
652.688172,1000,10327.002356
892.857143,1000,10375.620357
857.09571,1000,10424.079465
667.361111,1000,10473.13504
570.103093,1000,10562.994862
372.560976,1000,10613.329825
871.326165,1000,10662.140955
498.802395,1000,10711.574209
756.060606,1000,10762.856134
859.044369,1000,10812.433994
882.45614,1000,10861.409882
872.125436,1000,10952.830006
558.385093,1000,11001.760378
626.643599,1000,11050.385237
864.84375,1000,11098.210315
174.900398,1000,11146.041988
915.5,845,11185.275509
475.949367,1000,11275.133811
549.659864,1000,11322.899709
244.21365,1000,11371.338376
559.340659,1000,11419.396455
424.475524,1000,11468.128417
112.698413,1000,11516.801668
792.473118,1000,11607.398007
582.389937,1000,11656.956429
765.051903,1000,11704.145863
533.22884,1000,11748.592026
365.753425,1000,11792.951428
609.79021,1000,11837.37712
480.357143,1000,11881.756391
837.28223,1000,11957.112207
565.551839,1000,12002.272346
365.045593,1000,12046.518148
596.969697,1000,12090.95058
731.460674,1000,12134.909764
825.925926,1000,12178.890468
874.358974,1000,12252.677792
700.687285,1000,12296.593507
855.172414,1000,12341.284763
785.993485,1000,12385.67519
553.846154,1000,12429.678923
699.319728,1000,12473.809825
833.085502,1000,12548.181855
648.427673,1000,12592.057404
371.299094,1000,12636.619418
16.0,716,12667.255428
561.341853,1000,12713.237064
596.774194,1000,12759.591323
875.352113,1000,12803.741555
272.54902,1000,12877.219575
659.322034,1000,12921.59903
765.517241,1000,12965.984463
768.965517,1000,13010.161455
413.793103,1000,13053.660703
720.338983,1000,13097.554833
695.379538,1000,13170.925205
400.0,1000,13214.927493
847.761194,1000,13263.404841
817.96875,1000,13311.581327
887.804878,1000,13359.50342
546.666667,1000,13407.767662
759.259259,1000,13497.649669
717.891374,1000,13546.854354
756.187291,1000,13597.432545
488.996764,1000,13647.855102
820.289855,1000,13699.449829
671.875,1000,13749.468395
473.426573,1000,13830.15199
608.77193,1000,13878.421904
563.082437,1000,13926.704241
651.612903,1000,13974.775261
592.063492,1000,14022.349768
682.312925,1000,14070.307245
319.243986,1000,14119.844854
110.33879,709,14195.457856
491.065292,1000,14245.20342
56.588435,646,14275.516985
786.029412,1000,14324.609927
526.865672,1000,14373.676689
423.510972,1000,14423.420302
602.453988,1000,14473.904351
625.165563,1000,14565.770264
456.270096,1000,14615.597122
389.096573,1000,14664.933814
240.490798,1000,14713.926976
733.333333,1000,14763.442684
465.517241,1000,14812.938775
719.727891,1000,14899.936613
619.178082,1000,14948.603001
333.526012,1000,14996.804254
570.886076,1000,15045.409965
820.318725,1000,15093.777045
689.655172,1000,15141.904673
512.698413,1000,15230.999287
588.888889,1000,15279.590588
741.37931,1000,15328.136788
599.386503,1000,15376.790982
885.611511,1000,15424.339326
712.5,1000,15472.01925
546.687697,1000,15562.321901
465.868263,1000,15609.729828
520.805369,1000,15657.012619
693.814433,1000,15705.045572
719.727891,1000,15752.93327
231.868768,923,15796.827658
686.666667,1000,15846.670207
793.238434,1000,15938.136907
17.08155,380,15957.892908
777.133106,1000,16006.949697
440.350877,1000,16056.573038
681.362007,1000,16106.645968
634.006734,1000,16156.01242
493.548387,1000,16247.135175
553.721683,1000,16295.649824
572.131148,1000,16342.683389
344.099379,1000,16390.07459
529.392971,1000,16437.069249
606.10687,1000,16483.414852
580.981595,1000,16533.244262
552.866242,1000,16613.535142
534.146341,1000,16661.532996
820.577617,1000,16708.570661
540.522876,1000,16756.156216
663.888889,1000,16803.904683
831.034483,1000,16851.910389
558.450704,1000,16930.550354
822.033898,1000,16977.880617
595.512821,1000,17026.168885
216.885075,862,17067.446989
351.428571,1000,17114.845452
836.567164,1000,17162.527346
539.344262,1000,17241.663463
313.669065,1000,17289.155195
466.787004,1000,17336.371423
843.143813,1000,17383.680174
892.509363,1000,17430.885852
768.512111,1000,17478.833523
459.006211,1000,17526.704815
783.636364,1000,17603.607643
687.234043,1000,17651.158988
473.289902,1000,17699.08194
547.651007,1000,17746.131009
609.219858,1000,17793.52268
388.372093,1000,17841.109941
643.421053,1000,17919.365151
488.235294,1000,17966.131006
400.0,1000,18013.603036
691.09589,1000,18060.537787
429.411765,1000,18108.068332
613.826367,1000,18155.328428
692.727273,1000,18234.349803
842.307692,1000,18281.720875
510.38961,1000,18330.402501
605.298013,1000,18378.848508
841.40625,1000,18424.048045
464.814815,1000,18472.199797
805.263158,1000,18563.814437
344.089457,1000,18612.766644
811.032028,1000,18661.461297
305.750799,1000,18709.830362
695.031056,1000,18760.045054
617.607973,1000,18810.660896
597.594502,1000,18860.960268
616.475096,1000,18954.755883
526.623377,1000,19006.208675
535.220126,1000,19058.201263
412.5,1000,19109.681819
408.305648,1000,19159.819114
654.512635,1000,19209.430765
682.608696,1000,19301.464583
320.731707,1000,19351.942306
224.022346,1000,19400.527827
533.962264,1000,19447.892776
870.909091,1000,19497.189299
208.868502,1000,19547.68636
550.37594,1000,19638.500725
575.373134,1000,19688.368864
592.015209,1000,19737.81513
425.083612,1000,19787.716286
561.016949,1000,19837.18047
470.0,1000,19887.410112
556.028369,1000,19979.260122
411.111111,1000,20028.856735
596.245734,1000,20078.918297
387.804878,1000,20128.112204
321.052632,1000,20177.530748
790.84507,1000,20226.11549
274.274074,999,20273.877288
486.666667,1000,20363.16207
696.551724,1000,20411.091725
641.610738,1000,20459.330472
324.501425,1000,20509.135922
748.797251,1000,20558.271142
247.826087,1000,20606.567787
718.84058,1000,20689.571268
645.454545,1000,20738.433079
605.035971,1000,20786.767138
594.610778,1000,20833.901208
616.171617,1000,20882.796146
617.054264,1000,20931.521445
482.706767,1000,21021.818579
433.333333,1000,21070.28848
625.423729,1000,21119.399997
594.267516,1000,21167.9474
792.857143,1000,21216.16179
616.666667,1000,21264.530657
534.146341,1000,21351.723336
820.152091,1000,21399.529114
570.138889,1000,21448.953461
534.057971,1000,21497.580307
378.688525,1000,21547.292233
350.331126,1000,21596.667889
680.405405,1000,21645.185323
437.216828,1000,21734.048957
686.713287,1000,21781.892478
656.554307,1000,21829.806585
469.444444,1000,21878.207426
314.414414,1000,21926.409232
462.5,1000,21975.339902
566.666667,1000,22063.256757
639.92674,1000,22111.350166
510.894942,1000,22159.037772
369.090909,1000,22206.687461
720.78853,1000,22258.015182
476.547231,1000,22307.379535
807.749077,1000,22386.971784
655.555556,1000,22434.329708
489.576547,1000,22483.065782
457.195572,1000,22531.829186
698.479087,1000,22580.357318
552.597403,1000,22628.730112
611.191336,1000,22718.75524
298.62543,1000,22768.10327
439.432177,1000,22815.979918
374.747475,1000,22864.217844
460.97561,1000,22913.561143
456.313993,1000,22963.30012
510.344828,1000,23012.04168
406.535948,1000,23103.229213
468.322981,1000,23153.229569
524.595469,1000,23200.149189
689.297659,1000,23248.298115
364.285714,1000,23296.662436
550.847458,1000,23345.048283
340.894569,1000,23434.659184
462.874251,1000,23483.266379
758.657244,1000,23532.125765
426.143791,1000,23581.306392
480.327869,1000,23629.669776
539.405204,1000,23677.655643
