#{"t_start": 1702865271.5311267, "env_id": "CarRacing-v2"}
r,l,t
385.185185,1000,7090.566868
400.0,1000,7218.07826
188.819876,1000,7264.928225
394.915254,1000,7394.141776
467.656766,1000,7441.784847
285.714286,1000,7490.258781
363.917526,1000,7619.352592
240.490798,1000,7667.399803
333.447099,1000,7798.209624
-1.639344,1000,7843.122111
48.387097,1000,7890.752182
301.384083,1000,7997.38235
168.608414,1000,8043.686715
278.947368,1000,8174.413728
158.169935,1000,8221.382409
231.103679,1000,8268.961086
59.574468,1000,8395.634768
-13.18328,1000,8438.594625
275.0,1000,8535.01475
-15.481046,463,8555.881557
-5.227178,447,8574.124813
123.642173,1000,8616.997211
-21.232877,1000,8714.384339
177.777778,1000,8757.048014
372.413793,1000,8857.729918
320.0,1000,8899.388666
347.368421,1000,8941.385504
403.676471,1000,9041.483747
444.444444,1000,9084.445239
350.847458,1000,9186.378712
17.647059,1000,9229.024229
467.567568,1000,9272.144407
409.433962,1000,9372.487652
50.0,1000,9414.431648
78.137652,1000,9514.013907
391.467577,1000,9556.81105
90.298507,1000,9599.352628
25.461255,1000,9703.197278
96.969697,1000,9746.00941
218.051576,1000,9847.40652
13.879004,1000,9889.230284
227.702703,1000,9931.950478
31.832075,494,10009.696873
382.993197,1000,10052.71144
284.868421,1000,10094.888871
22.516556,1000,10201.659018
177.978339,1000,10248.099869
66.666667,1000,10351.717722
127.722772,1000,10394.517744
364.163823,1000,10437.09265
290.84507,1000,10537.051424
347.368421,1000,10579.387639
52.941176,1000,10679.146028
330.03413,1000,10721.804799
625.978648,1000,10764.143571
25.899281,1000,10862.513997
220.754717,1000,10905.869488
130.769231,1000,11008.644959
247.972973,1000,11051.248719
550.909091,1000,11093.982207
393.197279,1000,11192.598916
606.270627,1000,11234.556235
340.12945,1000,11334.593066
369.75089,1000,11377.227204
290.572391,1000,11419.729721
53.310105,1000,11517.376557
266.101695,1000,11558.675218
73.913043,1000,11658.077138
377.099237,1000,11699.662234
64.609053,1000,11741.305747
319.243986,1000,11838.274872
497.122302,1000,11880.133809
322.939068,1000,11977.617351
-6.040268,1000,12018.871869
346.308725,1000,12061.299871
190.322581,1000,12157.294657
138.938053,1000,12199.642825
197.297297,1000,12297.334868
221.299639,1000,12339.14105
250.819672,1000,12380.11552
270.503597,1000,12477.760224
495.66787,1000,12519.565936
291.304348,1000,12613.88191
161.648746,1000,12655.941858
23.028391,1000,12697.674404
344.444444,1000,12796.643668
208.383234,1000,12838.57031
418.218623,1000,12935.707304
234.532374,1000,12977.280378
125.0,1000,13019.313617
308.602151,1000,13116.947525
547.457627,1000,13158.947037
138.410596,1000,13257.999389
219.391635,1000,13299.673906
508.99654,1000,13341.651538
23.032168,449,13416.488119
263.636364,1000,13458.639656
238.926174,1000,13500.51967
179.605263,1000,13587.611229
290.879479,1000,13629.560594
216.326531,1000,13722.472302
203.630363,1000,13764.675346
129.23588,1000,13806.99758
271.841155,1000,13900.10698
407.194245,1000,13942.020156
208.692593,840,14026.875341
185.714286,1000,14068.836981
-20.183643,727,14099.275955
452.631579,1000,14195.705902
58.478947,982,14236.85149
539.86014,1000,14278.50729
186.624204,1000,14376.12793
376.744186,1000,14417.172056
246.570397,1000,14512.601408
499.277978,1000,14552.87845
388.673139,1000,14595.284073
197.297297,1000,14691.841002
297.058824,1000,14734.316327
225.174825,1000,14833.682129
46.953405,1000,14875.799368
40.939597,1000,14917.818342
485.858586,1000,15016.676257
299.280576,1000,15058.711201
582.481752,1000,15158.645449
164.40678,1000,15200.843096
28.919861,1000,15242.310425
63.194444,1000,15339.940004
244.370861,1000,15382.130921
35.761589,1000,15480.99859
191.53605,1000,15522.511414
66.089965,1000,15563.773914
223.170732,1000,15663.44734
363.917526,1000,15705.548824
34.751773,1000,15803.647076
176.88172,1000,15845.951293
254.632588,1000,15887.761913
211.728395,1000,15986.383092
90.812721,1000,16028.145719
76.656151,1000,16127.70916
317.956656,1000,16170.47824
289.937107,1000,16212.610238
234.459459,1000,16310.269501
385.714286,1000,16351.853806
375.177305,1000,16450.562618
113.235294,1000,16492.320343
244.322344,1000,16534.387275
339.189189,1000,16637.169418
311.764706,1000,16682.8408
178.996865,1000,16779.901178
256.902357,1000,16823.703137
44.366197,1000,16865.878005
301.360544,1000,16963.852538
533.962264,1000,17006.033542
33.093525,1000,17104.680082
393.464052,1000,17147.741547
222.147651,1000,17190.387608
29.692833,1000,17288.55922
294.409938,1000,17329.551194
728.125,1000,17428.381197
383.516484,1000,17470.319591
398.023715,1000,17512.122366
210.030395,1000,17609.165262
463.492063,1000,17650.946985
462.724014,1000,17750.112504
331.677019,1000,17792.260661
2.000341,824,17827.178929
367.79661,1000,17925.351355
462.015504,1000,17967.749729
336.708861,1000,18065.65471
33.828996,1000,18107.350512
344.444444,1000,18149.990831
306.504065,1000,18249.969327
-37.990813,759,18282.436237
197.213622,1000,18324.724625
476.547231,1000,18424.286938
-41.768683,771,18454.563536
-25.190909,962,18551.246975
299.399399,1000,18593.001016
45.833333,1000,18634.964841
434.296029,1000,18734.477801
271.335505,1000,18777.182452
91.489362,1000,18875.347735
42.307692,1000,18917.41964
32.653061,1000,18959.198668
458.823529,1000,19057.832377
204.195804,1000,19100.483241
532.8125,1000,19198.721395
342.567568,1000,19241.134147
158.865248,1000,19283.911885
311.003236,1000,19383.034
349.799197,1000,19424.983434
483.038869,1000,19525.782631
63.934426,1000,19567.753963
225.0,1000,19609.824134
137.458194,1000,19708.006591
305.940594,1000,19751.115441
160.135135,1000,19852.648531
309.375,1000,19894.556062
89.830508,1000,19936.611315
425.951557,1000,20035.865825
451.094891,1000,20078.44396
139.344262,1000,20177.485885
63.333333,1000,20218.95354
39.344262,1000,20260.695794
291.044776,1000,20359.878149
259.375,1000,20401.887877
41.37931,1000,20500.713142
49.152542,1000,20542.928025
78.451178,1000,20585.493381
553.136531,1000,20684.615541
259.589041,1000,20726.694921
379.865772,1000,20823.779477
162.135922,1000,20866.375477
474.297189,1000,20908.407082
346.308725,1000,21004.883333
293.333333,1000,21046.582927
254.72973,1000,21144.39154
643.68231,1000,21186.524743
468.106312,1000,21228.585666
323.913043,1000,21326.58882
134.726688,1000,21368.279044
211.643836,1000,21466.304537
154.125413,1000,21507.821543
71.052632,1000,21550.1464
481.818182,1000,21647.033374
367.320261,1000,21690.274908
