#{"t_start": 1702865271.5301232, "env_id": "CarRacing-v2"}
r,l,t
78.571429,1000,9260.74258
100.0,1000,9360.981159
264.548495,1000,9403.515719
280.794702,1000,9445.992713
342.622951,1000,9545.710643
154.716981,1000,9588.534557
206.962025,1000,9689.502585
60.305344,1000,9732.634506
134.899329,1000,9776.387283
55.03876,1000,9876.452199
145.033113,1000,9918.926101
165.100671,1000,10019.028219
261.563518,1000,10062.021462
70.454545,1000,10104.316145
351.882845,1000,10212.145492
199.651568,1000,10258.382682
32.404181,1000,10361.145436
139.616613,1000,10403.938963
346.494465,1000,10446.425848
188.321168,1000,10546.401378
356.747405,1000,10588.929223
142.331288,1000,10688.345699
471.906355,1000,10731.055015
234.558824,1000,10773.575876
346.308725,1000,10871.931655
176.72956,1000,10915.222539
-13.679433,769,11008.723554
369.924812,1000,11051.33405
125.589226,1000,11094.066818
482.03125,1000,11192.682578
62.241888,1000,11234.642107
423.489933,1000,11334.678172
322.297297,1000,11377.31249
207.692308,1000,11419.813514
32.075472,1000,11517.458377
327.536232,1000,11558.759308
346.254072,1000,11658.160946
303.174603,1000,11699.743328
194.820717,1000,11741.386784
363.722397,1000,11840.198647
297.769517,1000,11880.219383
225.503356,1000,11977.699431
467.375887,1000,12018.955281
141.37931,1000,12061.386426
10.427848,479,12136.392343
65.079365,1000,12178.722726
156.666667,1000,12220.84064
400.0,1000,12318.60893
-44.704724,826,12352.813096
208.9701,1000,12450.531363
688.194444,1000,12492.144246
381.355932,1000,12533.367886
516.197183,1000,12628.214743
630.496454,1000,12668.280344
236.917563,1000,12766.944465
74.496644,1000,12809.059488
525.441696,1000,12850.829429
53.571429,1000,12948.015862
95.918367,1000,12989.295709
156.666667,1000,13087.551617
222.916667,1000,13129.123136
363.320463,1000,13171.362235
667.068273,1000,13270.388492
285.159011,1000,13311.931386
193.233083,1000,13410.78179
688.888889,1000,13452.974479
62.337662,1000,13494.926063
455.555556,1000,13581.918107
32.352941,1000,13623.917297
-62.166667,756,13655.561614
-28.857895,658,13735.24451
208.917197,1000,13777.693048
244.322344,1000,13817.673269
166.233766,1000,13910.978581
601.388889,1000,13952.868432
136.421725,1000,14044.245961
141.590214,1000,14085.927681
348.504983,1000,14127.468585
307.801418,1000,14224.112932
572.597865,1000,14265.621998
306.779661,1000,14363.168936
424.904215,1000,14404.599707
330.769231,1000,14446.264572
245.16129,1000,14541.608178
249.295775,1000,14584.103393
277.358491,1000,14680.679038
355.197133,1000,14722.871321
206.930693,1000,14765.330363
422.875817,1000,14864.665504
412.738854,1000,14906.636131
190.322581,1000,15005.423713
66.666667,1000,15047.354126
61.616162,1000,15089.583614
398.305085,1000,15189.618578
50.0,1000,15231.01185
249.358974,1000,15328.708989
420.27027,1000,15371.054728
409.363296,1000,15412.900595
37.323944,1000,15511.430264
261.702128,1000,15552.580525
48.026316,1000,15652.033763
269.96337,1000,15694.299307
343.333333,1000,15735.979845
555.870445,1000,15834.686047
157.39645,1000,15876.515425
44.230769,1000,15974.979696
178.688525,1000,16016.993116
299.253731,1000,16058.77335
356.521739,1000,16159.167502
308.934708,1000,16201.178317
41.065831,1000,16299.17991
42.361111,1000,16340.552366
304.33213,1000,16382.95891
66.666667,1000,16481.208996
264.261168,1000,16521.346923
369.75089,1000,16622.558515
71.521036,1000,16668.51666
238.658147,1000,16714.257715
532.727273,1000,16810.534038
608.90411,1000,16852.836995
201.587302,1000,16950.822991
366.453674,1000,16992.962012
134.756098,1000,17034.914229
121.854305,1000,17134.380443
265.131579,1000,17177.319532
345.229682,1000,17275.256137
130.06135,1000,17318.308635
80.811808,1000,17360.124422
66.023166,1000,17459.236745
453.956835,1000,17500.905716
14.754098,1000,17597.882913
-41.776056,792,17631.390828
36.678723,464,17649.997376
-87.570552,981,17748.455856
438.461538,1000,17790.625626
-41.168254,873,17827.58183
211.827957,1000,17925.769681
16.875,551,17950.218652
71.102662,1000,17992.333322
183.333333,1000,18089.701812
158.278146,1000,18132.00673
357.792208,1000,18232.106423
451.839465,1000,18274.433397
330.06993,1000,18316.847464
220.634921,1000,18414.648245
219.587629,1000,18455.78095
210.769231,1000,18554.040083
409.29368,1000,18595.76643
-22.351311,835,18631.003091
426.984127,1000,18730.581152
239.100346,1000,18773.161063
152.307692,1000,18815.380319
389.51049,1000,18913.567064
457.971014,1000,18955.341029
425.735294,1000,19053.91066
418.644068,1000,19096.504091
130.283912,1000,19138.535265
496.091205,1000,19237.162678
202.013423,1000,19279.96544
211.728395,1000,19379.151205
81.494662,1000,19420.976496
158.899676,1000,19464.107455
35.888502,1000,19563.894461
494.501718,1000,19605.95814
144.299674,1000,19704.149095
305.228758,1000,19746.736969
183.216783,1000,19791.444837
301.384083,1000,19890.700384
236.666667,1000,19932.787074
336.363636,1000,20032.037474
242.007435,1000,20074.385591
166.025641,1000,20117.274839
255.481728,1000,20215.078451
391.349481,1000,20256.801639
643.68231,1000,20355.904438
305.405405,1000,20398.019916
457.971014,1000,20439.817719
318.181818,1000,20539.035605
134.323432,1000,20581.635928
314.715719,1000,20680.664338
190.22082,1000,20721.086237
267.424242,1000,20763.004876
187.128713,1000,20860.725548
520.0,1000,20902.61818
269.77492,1000,21001.11062
176.666667,1000,21042.712649
119.745223,1000,21084.872907
270.149254,1000,21182.739432
557.243816,1000,21224.637908
202.631579,1000,21322.793323
319.795222,1000,21364.514835
234.448161,1000,21405.921142
32.0,1000,21503.916251
338.77551,1000,21546.178499
-30.942857,739,21632.572384
14.330657,792,21666.712317
