#{"t_start": 1702865271.529013, "env_id": "CarRacing-v2"}
r,l,t
-55.390335,1000,50.888814
-26.666667,1000,98.63916
-48.717949,1000,230.221963
-13.978495,1000,277.030524
-11.290323,1000,324.550706
-42.176871,1000,442.624697
-26.056338,1000,491.662831
-17.241379,1000,599.968383
-41.176471,1000,646.07188
-30.769231,1000,693.400038
-37.5,1000,819.372413
-25.675676,1000,863.984006
-23.954373,1000,966.788654
64.596273,1000,1013.921666
-23.344948,1000,1058.752412
-26.910299,1000,1165.081041
-18.215613,1000,1211.718267
-16.363636,1000,1339.155226
-26.605505,1000,1385.392581
-17.266187,1000,1431.851788
-5.454545,1000,1554.286965
-11.764706,1000,1599.904805
-29.447853,1000,1729.054209
-16.363636,1000,1776.562779
-31.464174,1000,1822.950032
-42.760943,1000,1951.090482
-29.012346,1000,1997.139494
-24.092409,1000,2125.514408
-16.363636,1000,2171.058763
-26.517572,1000,2216.071054
-21.232877,1000,2340.535677
-16.363636,1000,2386.779711
-18.644068,1000,2494.602053
71.328671,1000,2541.68428
-28.143713,1000,2588.73263
-29.078014,1000,2716.956652
-20.962199,1000,2762.472937
18.705036,1000,2881.53401
-13.49481,1000,2926.791539
-25.373134,1000,2971.520061
-23.076923,1000,3075.308606
-1.185771,1000,3121.843472
31.944444,1000,3246.326458
380.0,1000,3292.231711
-31.547619,1000,3339.674673
50.197628,1000,3470.739796
478.754579,1000,3516.888948
-14.893617,1000,3643.086289
-13.333333,1000,3689.161536
-18.644068,1000,3735.124153
-32.721713,1000,3860.180465
-20.0,1000,3907.376948
210.606061,1000,4038.238467
17.263844,1000,4085.266246
262.179487,1000,4132.834594
304.166667,1000,4256.337261
-20.265781,1000,4301.387276
329.012346,1000,4409.725246
268.253968,1000,4456.018996
487.030717,1000,4501.479903
428.51711,1000,4609.901383
419.855596,1000,4656.814749
237.979094,1000,4788.482364
307.942238,1000,4836.450843
-20.792079,1000,4883.030579
322.145329,1000,5012.133065
52.82392,1000,5060.288296
245.762712,1000,5191.248517
201.242236,1000,5239.065756
138.53211,1000,5287.155393
66.666667,1000,5409.458633
256.25,1000,5456.57547
330.976431,1000,5586.886105
325.806452,1000,5635.50144
232.236842,1000,5683.586915
305.594406,1000,5814.602768
42.857143,1000,5863.265654
265.019011,1000,5993.587876
585.064935,1000,6041.348723
263.945578,1000,6089.838793
344.827586,1000,6220.202341
157.961783,1000,6268.031777
292.086331,1000,6396.826142
-18.439716,1000,6443.949539
199.319728,1000,6491.494593
248.122867,1000,6618.888985
418.518519,1000,6668.722715
69.230769,1000,6799.452995
21.311475,1000,6849.314792
262.676056,1000,6897.149864
335.643564,1000,7025.720915
166.891892,1000,7071.939908
75.257732,1000,7199.255419
-16.38796,1000,7246.316944
359.558824,1000,7292.243331
209.446254,1000,7422.799076
302.597403,1000,7471.110011
192.09622,1000,7600.493361
254.72973,1000,7648.243682
82.142857,1000,7696.205193
247.682119,1000,7826.800256
-2.027027,1000,7874.200202
436.842105,1000,7981.689327
43.410853,1000,8027.407475
198.657718,1000,8074.8335
245.51495,1000,8205.518566
161.538462,1000,8252.455384
281.270903,1000,8380.12662
177.602524,1000,8423.848741
120.0,1000,8466.169514
209.446254,1000,8563.075132
-7.849829,1000,8605.407092
252.517986,1000,8703.263474
311.111111,1000,8745.782425
159.493671,1000,8788.603474
71.717172,1000,8888.60577
213.131313,1000,8930.402133
220.46332,1000,9030.180489
310.526316,1000,9073.293222
184.789644,1000,9115.509316
274.233129,1000,9217.822465
104.633205,1000,9260.724739
61.157025,1000,9360.962038
228.125,1000,9403.496329
142.138365,1000,9445.971671
48.550725,1000,9545.691579
245.323741,1000,9588.514379
184.768212,1000,9689.482149
228.903654,1000,9732.606699
111.009174,1000,9776.36842
216.151203,1000,9876.433756
165.957447,1000,9918.908134
494.594595,1000,10019.009212
221.299639,1000,10062.002756
51.624549,1000,10104.296343
180.405405,1000,10212.125569
110.843373,1000,10258.361633
345.205479,1000,10361.127384
68.627451,1000,10403.918328
213.291139,1000,10446.407021
40.939597,1000,10546.383465
53.558052,1000,10588.909484
25.0,1000,10688.325296
308.099688,1000,10731.035075
19.402985,1000,10773.555354
357.249071,1000,10871.913728
195.019157,1000,10915.202621
281.270903,1000,11018.04402
291.719745,1000,11060.71409
226.153846,1000,11103.315418
433.807829,1000,11201.971123
66.666667,1000,11243.974417
333.823529,1000,11344.112799
