#{"t_start": 1702865271.5279703, "env_id": "CarRacing-v2"}
r,l,t
689.272031,1000,12320.853635
325.287356,1000,12361.708743
175.974026,1000,12459.412144
325.675676,1000,12501.224343
488.461538,1000,12542.452341
193.680297,1000,12637.144443
359.633218,941,12676.837252
200.330033,1000,12775.682006
55.76324,1000,12817.767162
309.556314,1000,12859.486805
315.03268,1000,12956.757352
416.853933,1000,12998.00737
56.794425,1000,13096.21158
176.72956,1000,13135.923134
321.232877,1000,13178.263492
19.133574,1000,13277.208774
207.692308,1000,13318.840113
71.617162,1000,13417.702584
330.508475,1000,13459.853322
511.486486,1000,13501.694273
192.682927,1000,13588.814486
432.846715,1000,13630.734946
525.0,1000,13723.684291
25.448029,1000,13765.903428
28.707947,502,13788.203832
408.417508,1000,13881.165224
330.06993,1000,13923.208073
268.965517,1000,13965.004279
229.113924,1000,14056.421768
238.983051,1000,14097.810447
197.297297,1000,14194.249964
569.2607,1000,14236.095001
522.710623,1000,14277.761795
311.960133,1000,14375.382176
-31.033333,978,14413.816827
383.754513,1000,14509.087019
180.966767,1000,14551.242505
411.945392,1000,14593.645087
-15.035849,774,14681.147709
565.454545,1000,14723.357242
214.371257,1000,14822.942383
201.003344,1000,14865.149142
707.017544,1000,14907.121897
156.965944,1000,15005.912054
319.795222,1000,15047.847186
20.274914,1000,15147.655128
266.013072,1000,15190.09614
454.6875,1000,15231.495478
234.459459,1000,15329.191961
368.227425,1000,15371.536097
419.736842,1000,15470.397855
211.178248,1000,15511.913561
108.791209,1000,15553.062634
78.571429,1000,15652.52905
187.197232,1000,15694.778331
85.606061,1000,15793.012609
77.121771,1000,15835.173545
529.62963,1000,15876.987245
505.734767,1000,15975.471332
209.608541,1000,16017.471014
80.212014,1000,16116.701486
-22.651934,1000,16159.676961
336.893204,1000,16201.677083
336.823105,1000,16299.650288
48.148148,1000,16341.031437
490.361446,1000,16439.876152
392.857143,1000,16481.686949
304.929577,1000,16523.710494
34.615385,1000,16623.081834
-15.129151,1000,16669.039413
286.986301,1000,16766.26875
173.026316,1000,16811.026604
512.903226,1000,16853.330328
642.1875,1000,16951.312676
255.113636,1000,16993.44545
258.064516,1000,17091.930195
436.842105,1000,17134.874974
203.303303,1000,17177.803816
393.006993,1000,17275.742738
188.961039,1000,17318.791459
51.815182,1000,17417.522542
195.373665,1000,17459.713357
284.328358,1000,17501.379409
50.641026,1000,17598.363847
230.909091,1000,17640.220292
457.823129,1000,17739.26843
329.530201,1000,17781.581408
283.606557,1000,17823.525935
246.031746,1000,17921.599221
-28.428169,905,17960.359656
33.779264,1000,18002.605275
562.790698,1000,18099.961741
14.754098,1000,18142.369113
255.828221,1000,18242.532059
261.313869,1000,18284.711706
203.249097,1000,18326.974293
340.860215,1000,18426.487504
348.160535,1000,18467.954732
276.94704,1000,18566.041524
68.103448,1000,18607.879492
232.116788,1000,18649.839104
260.0,1000,18749.295132
237.4613,1000,18792.159901
391.039427,1000,18890.025086
56.862745,1000,18932.085674
68.539326,1000,18974.145065
79.054054,1000,19070.8331
284.328358,1000,19113.275448
63.498099,1000,19211.697898
340.273038,1000,19254.198491
328.571429,1000,19297.082465
761.423221,1000,19395.787249
469.93007,1000,19438.393412
348.387097,1000,19538.679826
124.299065,1000,19580.658843
23.636364,1000,19622.74039
444.117647,1000,19721.255114
319.047619,1000,19764.509039
27.388535,1000,19865.665885
368.531469,1000,19907.654808
14.006515,1000,19949.513513
50.0,1000,20048.71557
283.050847,1000,20091.547049
163.157895,1000,20190.385718
829.133858,1000,20231.820927
618.86121,1000,20273.726273
443.13099,1000,20372.882114
72.161172,1000,20414.768223
505.769231,1000,20513.727197
581.818182,1000,20556.06385
563.003663,1000,20598.559169
211.111111,1000,20697.65909
589.655172,1000,20739.550975
-43.624528,758,20827.019863
350.980392,1000,20869.462473
22.67658,1000,20911.570461
105.521472,1000,21009.888538
293.501805,1000,21051.573635
322.48062,1000,21149.550275
236.477987,1000,21189.661277
32.653061,1000,21231.750525
364.028777,1000,21329.795326
241.089691,920,21368.243819
-10.658824,762,21400.26178
-12.171429,837,21491.944451
-36.865823,857,21527.973995
398.442368,1000,21625.102627
144.776119,1000,21667.638203
