#{"t_start": 1702865271.5246873, "env_id": "CarRacing-v2"}
r,l,t
-43.143813,1000,50.810985
-27.051672,1000,98.56055
-35.606061,1000,230.13869
-25.566343,1000,276.820262
-38.906752,1000,324.469743
-19.191919,1000,442.535698
-39.163498,1000,491.581806
-20.529801,1000,599.890355
-9.774436,1000,645.989672
-25.531915,1000,693.320112
-33.993399,1000,819.294985
-35.483871,1000,863.902036
80.811808,1000,966.593378
44.981413,1000,1013.841432
-17.525773,1000,1058.674714
-25.324675,1000,1165.011751
90.647482,1000,1211.657606
-21.501706,1000,1339.096268
-21.428571,1000,1385.333417
75.257732,1000,1431.79511
29.251701,1000,1554.228798
-22.535211,1000,1599.847037
-12.0,1000,1728.993037
-16.666667,1000,1776.50393
-18.367347,1000,1822.89027
-26.517572,1000,1951.030842
-19.014085,1000,1997.080973
-7.692308,1000,2125.456492
-30.651852,789,2162.012123
-15.441176,1000,2207.028295
38.297872,1000,2331.291699
-20.138889,1000,2377.515816
68.38488,1000,2485.41923
-20.962199,1000,2529.874633
-21.824104,1000,2576.804327
-26.315789,1000,2704.779736
-21.708185,1000,2750.630969
-30.513595,1000,2870.044723
-26.829268,1000,2915.190765
-20.382166,1000,2960.185134
127.586207,1000,3063.288766
-21.052632,1000,3110.184453
-14.383562,1000,3237.361977
427.272727,1000,3282.729379
-21.501706,1000,3330.174068
216.666667,1000,3461.344184
-11.347518,1000,3507.674904
45.522388,1000,3633.8026
34.328358,1000,3679.917504
192.834891,1000,3726.080479
-20.886076,1000,3850.542514
-31.888545,1000,3897.80841
149.122807,1000,4028.922586
-25.925926,1000,4076.035816
335.064935,1000,4123.373429
-11.877395,1000,4247.49241
-12.02346,1000,4292.275602
39.534884,1000,4400.405566
313.194444,1000,4446.716978
65.562914,1000,4492.517262
389.43662,1000,4600.719151
538.888889,1000,4647.532448
204.487179,1000,4779.015177
396.240602,1000,4826.761669
55.709343,1000,4873.827421
265.187713,1000,5002.644918
368.852459,1000,5050.719197
223.529412,1000,5182.107983
-20.138889,1000,5229.237463
-24.398625,1000,5278.033372
276.666667,1000,5400.19256
280.28169,1000,5447.291891
321.92691,1000,5577.295954
198.701299,1000,5625.751302
237.579618,1000,5674.148635
195.373665,1000,5805.384394
-19.732441,1000,5850.814437
440.625,1000,5981.92875
249.673203,1000,6029.469255
62.86645,1000,6077.45478
348.275862,1000,6208.452337
389.583333,1000,6256.022485
247.368421,1000,6384.903231
299.328859,1000,6432.442603
155.813953,1000,6479.20131
1.123596,1000,6609.190881
282.352941,1000,6659.156215
271.335505,1000,6790.316494
20.401338,1000,6839.404442
343.262411,1000,6887.736334
-29.378531,1000,7016.692527
168.608414,1000,7062.522371
55.477032,1000,7190.119689
39.534884,1000,7236.753428
32.132132,1000,7283.279295
274.100719,1000,7413.315009
173.88535,1000,7461.206643
262.459547,1000,7591.240248
59.16955,1000,7638.721334
95.571956,1000,7686.5547
308.783784,1000,7817.388291
159.515571,1000,7864.882883
185.211268,1000,7972.360617
304.844291,1000,8018.492086
84.66899,1000,8065.216379
-10.11236,1000,8196.178894
294.648829,1000,8243.055657
332.330827,1000,8371.087361
248.484848,1000,8415.302313
354.198473,1000,8457.628907
-11.111111,1000,8554.359058
229.861111,1000,8596.810042
239.552239,1000,8694.621124
165.129683,1000,8737.266104
312.408759,1000,8779.907054
180.821918,1000,8880.20132
47.766323,1000,8921.8599
71.14094,1000,9021.486921
323.913043,1000,9064.66588
211.284047,1000,9105.308779
1.083032,1000,9207.359254
339.490446,1000,9250.101666
32.85331,554,9274.997426
220.634921,1000,9375.35325
40.28777,1000,9417.216023
214.285714,1000,9516.825596
195.532646,1000,9559.7273
549.122807,1000,9602.193783
208.411215,1000,9706.072073
200.940439,1000,9749.012501
197.124601,1000,9850.202375
176.527331,1000,9892.007533
30.15873,1000,9934.772431
-23.497268,1000,10035.173728
44.171779,1000,10077.758881
63.763066,1000,10182.678486
80.887372,1000,10229.661219
0.294985,1000,10275.127987
55.30303,1000,10377.209934
329.967427,1000,10419.727797
64.122137,1000,10520.237485
29.568106,1000,10562.215621
300.0,1000,10604.535222
7.847368,712,10690.545529
193.040293,1000,10733.264848
27.340824,1000,10831.680563
189.473684,1000,10874.212946
-38.431868,704,10905.474143
41.614068,486,10925.221352
400.0,1000,11027.836937
125.146199,1000,11070.595566
311.940299,1000,11169.723893
373.309609,1000,11211.69875
209.037901,1000,11253.938227
245.679012,1000,11354.170449
327.561837,1000,11396.648917
392.592593,1000,11495.111325
349.122807,1000,11536.292664
258.267717,1000,11577.905002
695.833333,1000,11677.269219
167.515924,1000,11718.997241
262.264151,1000,11817.12055
156.756757,1000,11859.226421
183.154122,1000,11900.848499
255.805243,1000,11997.890242
362.093863,1000,12039.902993
174.509804,1000,12136.184113
477.639752,1000,12178.508481
217.757009,1000,12220.6258
592.028986,1000,12318.391251
171.812081,1000,12359.349727
406.711409,1000,12457.075662
287.096774,1000,12498.819322
-23.560656,753,12528.593346
-59.000719,850,12617.103243
175.659824,1000,12659.195085
316.403785,1000,12700.891859
304.605263,1000,12799.932267
49.253731,1000,12841.842222
400.0,1000,12938.909141
268.600683,1000,12980.444562
747.058824,1000,13022.4878
263.945578,1000,13120.11567
447.619048,1000,13162.258429
285.714286,1000,13261.222994
28.289474,1000,13302.904825
64.335664,1000,13344.895061
460.784314,1000,13443.952952
78.217822,1000,13485.901742
29.139073,1000,13572.87839
135.099338,1000,13614.888061
31.868132,1000,13656.24952
193.577982,1000,13749.649533
146.00639,1000,13792.187216
261.403509,1000,13885.229307
15.265918,721,13915.988239
-19.070242,818,13948.884827
259.322034,1000,14040.178198
306.716418,1000,14081.957222
220.689655,1000,14123.39853
716.326531,1000,14220.088176
-50.215808,809,14253.965803
-37.417845,924,14348.26947
-33.617986,812,14382.76085
429.62963,1000,14423.754992
142.331288,1000,14519.328429
-28.340256,786,14550.965422
587.05036,1000,14593.366476
64.42953,1000,14689.91369
186.713287,1000,14732.355169
-33.390813,713,14763.130465
682.442748,1000,14862.457642
559.42029,1000,14904.403572
400.0,1000,15003.183044
669.503546,1000,15045.079057
68.28479,1000,15087.347947
152.491694,1000,15187.420925
44.262295,1000,15228.792133
427.272727,1000,15326.437832
425.096525,1000,15368.786404
73.431734,1000,15410.671232
53.310105,1000,15509.228727
304.255319,1000,15550.39012
700.738007,1000,15649.771271
227.81457,1000,15692.136854
37.184116,1000,15733.786855
327.184466,1000,15832.509346
360.431655,1000,15874.349747
56.626506,1000,15972.720936
222.033898,1000,16014.791365
551.245552,1000,16056.583853
71.641791,1000,16156.925494
179.365079,1000,16198.959417
64.983165,1000,16297.048388
70.731707,1000,16338.33168
191.411043,1000,16378.864855
144.897959,1000,16477.233615
643.190661,1000,16519.201968
640.740741,1000,16620.118627
258.490566,1000,16665.995846
15.023779,512,16690.61184
464.285714,1000,16787.776006
791.791045,1000,16830.923226
209.52381,1000,16873.107547
52.249135,1000,16971.08301
378.599222,1000,17013.176759
188.819876,1000,17112.008867
524.584718,1000,17155.144718
351.410658,1000,17197.623242
481.818182,1000,17295.97116
697.57085,1000,17338.420063
11.464968,1000,17437.529531
628.624535,1000,17479.274351
382.084691,1000,17521.085057
426.690391,1000,17618.170309
314.728682,1000,17660.237415
229.931973,1000,17759.212978
27.819549,1000,17799.419776
308.496732,1000,17841.531776
392.957746,1000,17940.004849
-8.932258,800,17974.0085
185.234899,1000,18071.795147
167.123288,1000,18113.597966
301.960784,1000,18156.462977
194.498382,1000,18256.242615
341.780822,1000,18298.626633
313.461538,1000,18398.083285
202.405498,1000,18439.797269
657.246377,1000,18481.702267
26.984127,1000,18579.554032
309.090909,1000,18621.351334
260.544218,1000,18720.594314
202.670623,1000,18763.294424
287.596899,1000,18805.7034
3.839683,788,18895.158052
246.666667,1000,18937.162555
230.128205,1000,19035.365169
543.564356,1000,19078.03286
235.57047,1000,19120.250916
313.249211,1000,19218.777591
666.949153,1000,19261.393501
271.428571,1000,19360.742807
158.785942,1000,19402.762325
241.538462,1000,19443.834248
619.858156,1000,19543.836328
444.802867,1000,19585.842397
-23.833758,768,19618.52594
191.814947,1000,19716.936976
172.189349,1000,19760.130803
223.170732,1000,19861.443645
157.042254,1000,19903.317135
246.570397,1000,19945.291173
137.785016,1000,20044.457254
150.659631,1000,20087.314035
10.738255,1000,20186.212632
58.914729,1000,20227.605354
569.144981,1000,20269.505785
711.643836,1000,20368.697302
250.993377,1000,20410.614477
306.130268,1000,20509.434102
396.402878,1000,20551.760134
184.280936,1000,20594.316632
606.713781,1000,20693.481466
182.608696,1000,20735.336804
351.178451,1000,20832.754396
344.444444,1000,20874.993396
269.71831,1000,20917.139031
413.071895,1000,21015.339762
288.111888,1000,21057.126282
156.17284,1000,21155.207487
33.333333,1000,21197.00427
18.705036,1000,21239.137422
424.271845,1000,21337.182129
-15.587043,818,21369.691021
-7.749541,684,21398.561439
474.21875,1000,21496.579566
331.438127,1000,21538.643184
292.739274,1000,21635.656865
233.333333,1000,21678.658952
